name,R/c = 85,R/c = 85,R/c = 80,R/c = 80,R/c = 75,R/c = 75,R/c = 70,R/c = 70,R/c = 65,R/c = 65,R/c = 60,R/c = 60,R/c = 55,R/c = 55,R/c = 50,R/c = 50,R/c = 40,R/c = 40,R/c = 30,R/c = 30,R/c = 20,R/c = 20
axis,a/b,beta,a/b,beta,a/b,beta,a/b,beta,a/b,beta,a/b,beta,a/b,beta,a/b,beta,a/b,beta,a/b,beta,a/b,beta
26,0.18908080808080813,2.1118171538578108,0.21009090909090913,1.8922273305615218,0.22059595959595965,1.7124348939238228,0.23110101010101017,1.5633035328786529,0.23635353535353543,1.4405563067437677,0.24160606060606066,1.3387822980625783,0.24685858585858594,1.2567032203800035,0.24685858585858592,1.1950532413243011,0.24685858585858594,1.1025814774318254,0.246858585858586,1.045035044842874,0.24006977075691216,1.0179865529771988
27,0.1955454545454546,2.111237639284742,0.2173636363636364,1.8912776144680716,0.22827272727272732,1.711310765128155,0.23918181818181827,1.5623565180980892,0.2446363636363637,1.4395850272757358,0.25009090909090914,1.3378652429586397,0.25554545454545463,1.2559232348978775,0.25554545454545463,1.1944878909389922,0.25554545454545463,1.1022669511840621,0.2555454545454547,1.0447354545470933,0.24902499883943402,1.0178750245312533
28,0.20201010101010108,2.110682550914883,0.22463636363636366,1.8903629448266268,0.23594949494949502,1.7102271517414604,0.24726262626262635,1.5614460029773063,0.252919191919192,1.438655132066511,0.2585757575757577,1.3369915910206398,0.2642323232323234,1.2551840881324068,0.26423232323232326,1.1939552577795136,0.2642323232323234,1.1019752046325149,0.2642323232323234,1.0444564827306602,0.2579802269219559,1.0177724448042464
29,0.20847474747474753,2.110151888748234,0.23190909090909095,1.8894833216371871,0.2436262626262627,1.7091840537637393,0.25534343434343443,1.5605719875163047,0.26120202020202027,1.4377666211160935,0.2670606060606061,1.3361613422485785,0.272919191919192,1.2544857800835914,0.272919191919192,1.1934553418458655,0.272919191919192,1.1017062377771834,0.2729191919191921,1.0441981293935745,0.2669354550044777,1.0176788137961783
30,0.214939393939394,2.1096456527847947,0.23918181818181822,1.8886387448997526,0.25130303030303036,1.7081814711949914,0.26342424242424256,1.559734471715084,0.26948484848484855,1.436919494424483,0.27554545454545465,1.335374496642456,0.28160606060606075,1.2538283107514316,0.28160606060606064,1.192988143138048,0.28160606060606075,1.1014600506180678,0.28160606060606075,1.0439603945358362,0.2758906830869996,1.0175941315070487
31,0.22140404040404046,2.1091638430245654,0.2464545454545455,1.8878292146143232,0.2589797979797981,1.7072194040352169,0.2715050505050506,1.5589334555736445,0.2777676767676769,1.4361137519916796,0.2840303030303031,1.3346310542022721,0.2902929292929294,1.253211680135927,0.2902929292929294,1.192553661656061,0.2902929292929294,1.101236643155168,0.2902929292929295,1.0437432781574454,0.2848459111695214,1.017518397936858
32,0.22786868686868694,2.108706459467546,0.2537272727272728,1.8870547307808987,0.2666565656565657,1.7062978522844159,0.2795858585858587,1.558168939091986,0.2860505050505051,1.4353493938176831,0.2925151515151516,1.3339310149280268,0.2989797979797981,1.252635888237078,0.298979797979798,1.1921518973999043,0.2989797979797981,1.1010360153884837,0.2989797979797981,1.0435467802584022,0.2938011392520433,1.017451613085606
33,0.23433333333333342,2.1082735021137364,0.261,1.8863152933994796,0.27433333333333343,1.7054168159425882,0.28766666666666674,1.5574409222701087,0.29433333333333345,1.4346264199024938,0.30100000000000005,1.33327437881972,0.30766666666666675,1.2521009350548844,0.30766666666666675,1.191782850369578,0.30766666666666675,1.1008581673180156,0.30766666666666687,1.0433709008387064,0.3027563673345651,1.0173937769532924
34,0.24079797979797987,2.1078649709631367,0.26827272727272733,1.8856109024700654,0.28201010101010104,1.7045762950097338,0.29574747474747487,1.5567494051080122,0.30261616161616167,1.4339448302461117,0.3094848484848486,1.3326611458773523,0.3163535353535355,1.251606820589346,0.3163535353535354,1.1914465205650822,0.3163535353535355,1.1007030989437632,0.3163535353535355,1.043215639898358,0.31171159541708704,1.0173448895399178
35,0.24726262626262635,2.107480866015747,0.27554545454545465,1.8849415579926563,0.28968686868686877,1.7037762894858528,0.3038282828282829,1.556094387605697,0.31089898989899,1.4333046248485366,0.317969696969697,1.332091316100923,0.32504040404040413,1.2511535448404631,0.32504040404040413,1.1911429079864169,0.32504040404040413,1.1005708102657263,0.32504040404040424,1.0430809974373572,0.32066682349960884,1.0173049508454817
36,0.2537272727272728,2.107121187271567,0.28281818181818186,1.8843072599672523,0.2973636363636365,1.703016799370945,0.311909090909091,1.5554758697631628,0.31918181818181823,1.4327058037097686,0.32645454545454555,1.3315648894904322,0.3337272727272729,1.2507411078082358,0.33372727272727276,1.1908720126335819,0.3337272727272729,1.1004613012839055,0.3337272727272729,1.0429669734557039,0.32962205158213076,1.0172739608699843
37,0.2601919191919193,2.106785934730597,0.2900909090909092,1.8837080083938536,0.3050404040404041,1.702297824665011,0.31998989898989916,1.5548938515804094,0.32746464646464657,1.4321483668298078,0.334939393939394,1.33108186604588,0.3424141414141415,1.2503695094926637,0.3424141414141415,1.1906338345065774,0.3424141414141415,1.1003745719983005,0.3424141414141416,1.042873567953398,0.33857727966465256,1.0172519196134255
38,0.26665656565656576,2.1064751083928366,0.2973636363636364,1.88314380327246,0.31271717171717184,1.7016193653680498,0.3280707070707072,1.5543483330574372,0.3357474747474749,1.431632314208654,0.3434242424242425,1.3306422457672669,0.35110101010101025,1.250038749893747,0.35110101010101014,1.1904283736054033,0.35110101010101025,1.1003106224089114,0.35110101010101025,1.0428007809304396,0.34753250774717437,1.0172388270758057
39,0.2731212121212122,2.106188708258286,0.3046363636363637,1.8826146446030714,0.32039393939393945,1.7009814214800623,0.3361515151515153,1.5538393141942464,0.34403030303030313,1.4311576458463073,0.35190909090909095,1.330246028654592,0.3597878787878789,1.2497488290114858,0.3597878787878789,1.1902556299300597,0.3597878787878789,1.100269452515738,0.359787878787879,1.0427486123868288,0.3564877358296963,1.0172346832571244
40,0.2795858585858587,2.105926734326946,0.311909090909091,1.882120532385688,0.3280707070707072,1.700383993001048,0.34423232323232333,1.5533667949908363,0.35231313131313147,1.4307243617427676,0.3603939393939395,1.329893214707856,0.3684747474747476,1.24949974684588,0.3684747474747475,1.1901156034805467,0.3684747474747476,1.1002510623187804,0.3684747474747476,1.0427170623225654,0.3654429639122181,1.0172394881573816
41,0.2860505050505051,2.1056891865988154,0.31918181818181823,1.8816614666203098,0.3357474747474748,1.6998270799310071,0.35231313131313147,1.5529307754472073,0.3605959595959597,1.4303324618980353,0.36887878787878803,1.3295838039270584,0.37716161616161636,1.2492915033969294,0.37716161616161625,1.190008294256864,0.37716161616161636,1.1002554518180385,0.37716161616161636,1.0427061307376495,0.37439819199474,1.0172532417765778
42,0.2925151515151516,2.1054760650738946,0.32645454545454555,1.8812374473069366,0.3434242424242425,1.6993106822699398,0.3603939393939395,1.5525312555633595,0.36887878787878803,1.4299819463121097,0.37736363636363646,1.3293177963121998,0.385848484848485,1.2491240986646344,0.3858484848484849,1.1899337022590117,0.385848484848485,1.1002826210135126,0.3858484848484851,1.042715817632081,0.3833534200772618,1.0172759441147126
43,0.2989797979797981,2.1052873697521837,0.33372727272727276,1.8808484744455685,0.35110101010101025,1.6988348000178455,0.3684747474747476,1.5521682353392927,0.37716161616161625,1.4296728149849915,0.385848484848485,1.3290951918632796,0.39453535353535374,1.2489975326489948,0.39453535353535363,1.1898918274869899,0.39453535353535374,1.1003325699052025,0.39453535353535374,1.0427461230058601,0.3923086481597837,1.017307595171786
44,0.3054444444444445,2.105123100633683,0.3410000000000001,1.8804945480362056,0.35877777777777786,1.6983994331747247,0.37655555555555575,1.551841714775007,0.3854444444444446,1.4294050679166803,0.3943333333333334,1.328915990580298,0.40322222222222237,1.2489118053500106,0.40322222222222226,1.1898826699407985,0.40322222222222237,1.100405298493108,0.4032222222222225,1.0427970468589867,0.40126387624230553,1.017348194947798
45,0.311909090909091,2.104983257718392,0.3482727272727273,1.8801756680788477,0.3664545454545456,1.6980045817405773,0.3846363636363638,1.5515516938705023,0.3937272727272728,1.4291787051071763,0.40281818181818196,1.3287801924632552,0.4119090909090911,1.2488669167676818,0.411909090909091,1.1899062296204375,0.4119090909090911,1.1005008067772295,0.4119090909090911,1.0428685891914606,0.41021910432482744,1.0173977434427488
46,0.31837373737373753,2.104867841006311,0.3555454545454546,1.879891834573495,0.3741313131313132,1.6976502457154032,0.3927171717171719,1.5512981726257786,0.40201010101010115,1.4289937265564792,0.4113030303030304,1.3286877975121512,0.42059595959595975,1.2488628669020083,0.42059595959595963,1.189962506525907,0.42059595959595975,1.1006190947575667,0.42059595959595986,1.0429607500032823,0.41917433240734925,1.0174562406566383
47,0.3248383838383839,2.1047768504974393,0.36281818181818193,1.8796430475201475,0.38180808080808093,1.6973364250992025,0.40079797979797993,1.551081151040836,0.4102929292929294,1.4288501322645892,0.41978787878787893,1.3286388057269856,0.4292828282828285,1.2488996557529903,0.4292828282828284,1.190051500657207,0.4292828282828285,1.10076016243412,0.4292828282828285,1.0430735292944513,0.42812956048987116,1.0175236865894666
48,0.33130303030303043,2.104710286191778,0.37009090909090914,1.879429306918805,0.38948484848484866,1.697063119891975,0.40887878787878806,1.5509006291156746,0.4185757575757577,1.4287479222315065,0.42827272727272736,1.3286332171077586,0.4379696969696971,1.2489772833206276,0.437969696969697,1.1901732120143373,0.4379696969696971,1.1009240098068886,0.43796969696969723,1.0432069270649678,0.43708478857239297,1.0176000812412334
49,0.33776767676767694,2.1046681480893263,0.37736363636363646,1.8792506127694677,0.39716161616161627,1.696830330093721,0.4169595959595961,1.5507566068502943,0.42685858585858605,1.4286870964572307,0.4367575757575759,1.3286710316544703,0.44665656565656586,1.2490957496049204,0.44665656565656575,1.1903276405972982,0.44665656565656586,1.1011106368758734,0.44665656565656586,1.0433609433148316,0.4460400166549148,1.017685424611939
50,0.34423232323232333,2.104650436190085,0.38463636363636367,1.8791069650721355,0.404838383838384,1.6966380557044405,0.4250404040404042,1.5506490842446947,0.4351414141414143,1.428667654941762,0.44524242424242433,1.3287522493671209,0.4553434343434345,1.2492550546058687,0.4553434343434344,1.1905147864060894,0.4553434343434345,1.101320043641074,0.4553434343434346,1.0435355780440432,0.4549952447374367,1.0177797167015832
51,0.35069696969696984,2.104657150494053,0.391909090909091,1.8789983638268084,0.4125151515151516,1.6964862967241332,0.43312121212121224,1.5505780612988764,0.4434242424242426,1.4286895976851004,0.45372727272727287,1.3288768702457099,0.46403030303030324,1.2494551983234723,0.4640303030303031,1.1907346494407112,0.46403030303030324,1.10155223010249,0.46403030303030324,1.0437308312526021,0.4639504728199585,1.0178829575101662
52,0.35716161616161624,2.104688291001231,0.3991818181818183,1.8789248090334862,0.42019191919191934,1.6963750531527992,0.4412020202020204,1.5505435380128392,0.45170707070707083,1.428752924687246,0.4622121212121213,1.3290448942902375,0.47271717171717187,1.2496961807577311,0.47271717171717176,1.1909872297011634,0.47271717171717187,1.1018071962601224,0.472717171717172,1.0439467029405085,0.4729057009024804,1.0179951470376878
53,0.36362626262626274,2.104743857711619,0.4064545454545455,1.8788863006921694,0.42786868686868695,1.6963043249904386,0.4492828282828285,1.5505455143865832,0.45998989898989917,1.4288576359481986,0.47069696969696984,1.3292563215007038,0.4814040404040406,1.2499780019086455,0.4814040404040405,1.191272527187446,0.4814040404040406,1.1020849421139702,0.4814040404040406,1.0441831931077623,0.4818609289850022,1.018116285284148
54,0.37009090909090925,2.104823850625217,0.41372727272727283,1.8788828388028578,0.4355454545454547,1.6962741122370515,0.4573636363636365,1.550583990420108,0.4682727272727274,1.4290037314679584,0.47918181818181826,1.329511151877109,0.49009090909090924,1.2503006617762153,0.49009090909090913,1.191590541899559,0.49009090909090924,1.102385467664034,0.49009090909090935,1.0444403017543638,0.49081615706752413,1.018246372249547
55,0.37655555555555564,2.104928269742025,0.42100000000000004,1.878914423365551,0.4432222222222224,1.6962844148926377,0.46544444444444466,1.5506589661134138,0.47655555555555573,1.4291912112465253,0.4876666666666668,1.3298093854194526,0.498777777777778,1.2506641603604405,0.4987777777777779,1.1919412738375026,0.498777777777778,1.1027087729103133,0.498777777777778,1.0447180288803126,0.49977138515004593,1.0183854079338845
56,0.38302020202020215,2.105057115062042,0.42827272727272736,1.8789810543802496,0.45089898989899,1.6963352329571972,0.4735252525252527,1.550770441466501,0.48483838383838396,1.429420075283899,0.49615151515151534,1.3301510221277348,0.5074646464646467,1.251068497661321,0.5074646464646465,1.1923247230012763,0.5074646464646467,1.1030548578528088,0.5074646464646467,1.045016374485609,0.5087266132325677,1.018533392337161
57,0.38948484848484866,2.1052103865852696,0.4355454545454547,1.8790827318469532,0.45857575757575775,1.69642656643073,0.4816060606060608,1.550918416479369,0.4931212121212123,1.4296903235800802,0.5046363636363638,1.3305360620019557,0.5161515151515154,1.2515136736788572,0.5161515151515152,1.1927408893908809,0.5161515151515154,1.10342372249152,0.5161515151515155,1.0453353385702528,0.5176818413150897,1.018690325459376
58,0.39594949494949505,2.105388084311707,0.4428181818181819,1.8792194557656619,0.46625252525252536,1.6965584153132363,0.48968686868686884,1.5511028911520182,0.5014040404040405,1.4300019561350683,0.5131212121212123,1.3309645050421155,0.5248383838383841,1.2519996884130487,0.5248383838383839,1.1931897730063157,0.5248383838383841,1.103815366826447,0.5248383838383841,1.0456749211342442,0.5266370693976115,1.0188562073005298
59,0.40241414141414156,2.1055902082413542,0.4500909090909092,1.8793912261363757,0.4739292929292931,1.6967307796047157,0.49776767676767697,1.5513238654844483,0.5096868686868689,1.4303549729488634,0.5216060606060607,1.3314363512482137,0.5335252525252527,1.2525265418638953,0.5335252525252526,1.1936713738475808,0.5335252525252527,1.1042297908575898,0.5335252525252527,1.046035122177583,0.5355922974801334,1.0190310378606222
60,0.40887878787878806,2.1058167583742113,0.4573636363636364,1.8795980429590946,0.4816060606060607,1.6969436593051688,0.5058484848484851,1.5515813394766595,0.5179696969696972,1.4307493740214658,0.5300909090909093,1.3319516006202505,0.5422121212121215,1.2530942340313975,0.5422121212121213,1.1941856919146767,0.5422121212121215,1.1046669945849483,0.5422121212121215,1.0464159417002692,0.5445475255626552,1.0192148171396531
61,0.41534343434343446,2.1060677347102783,0.46463636363636374,1.8798399062338187,0.48928282828282843,1.6971970544145951,0.5139292929292931,1.5518753131286518,0.5262525252525254,1.431185159352875,0.5385757575757577,1.332510253158226,0.5508989898989901,1.2537027649155552,0.5508989898989899,1.1947327272076027,0.5508989898989901,1.1051269780085227,0.5508989898989901,1.046817379702303,0.5535027536451771,1.019407545137623
62,0.42180808080808097,2.106343137249555,0.47190909090909106,1.880116815960548,0.49695959595959616,1.6974909649329948,0.5220101010101013,1.5522057864404253,0.5345353535353538,1.4316623289430916,0.5470606060606062,1.3331123088621404,0.5595858585858589,1.2543521345163682,0.5595858585858586,1.1953124797263595,0.5595858585858589,1.1056097411283128,0.5595858585858589,1.0472394361836843,0.5624579817276989,1.0196092218545314
63,0.42827272727272747,2.1066429659920423,0.47918181818181826,1.8804287721392823,0.5046363636363638,1.6978253908603678,0.5300909090909093,1.5525727594119798,0.542818181818182,1.4321808827921152,0.5555454545454547,1.3337577677319932,0.5682727272727275,1.2550423428338366,0.5682727272727274,1.1959249494709463,0.5682727272727275,1.106115283944319,0.5682727272727275,1.047682111144413,0.5714132098102208,1.0198198472903786
64,0.43473737373737387,2.106967220937739,0.4864545454545456,1.8807757747700218,0.5123131313131315,1.698200332196714,0.5381717171717174,1.5529762320433151,0.5511010101010103,1.432740820899946,0.5640303030303032,1.3344466297677846,0.5769595959595962,1.2557733898679606,0.576959595959596,1.196570136441364,0.5769595959595962,1.1066436064565406,0.5769595959595962,1.0481454045844893,0.5803684378927426,1.0200394214451645
65,0.4412020202020204,2.107315902086645,0.4937272727272728,1.8811578238527664,0.5199898989898991,1.698615788942034,0.5462525252525255,1.5534162043344317,0.5593838383838386,1.4333421432665836,0.5725151515151518,1.335178894969515,0.585646464646465,1.2565452756187399,0.5856464646464646,1.1972480406376118,0.585646464646465,1.1071947086649783,0.585646464646465,1.048629316503913,0.5893236659752644,1.020267944318889
66,0.4476666666666669,2.1076890094387615,0.5010000000000001,1.881574919387516,0.5276666666666668,1.6990717610963268,0.5543333333333336,1.5538926762853293,0.5676666666666669,1.4339848498920285,0.5810000000000002,1.3359545633371837,0.5943333333333336,1.2573580000861744,0.5943333333333334,1.19795866205969,0.5943333333333336,1.1077685905696317,0.5943333333333336,1.049133846902684,0.5982788940577863,1.020505415911552
