name,p/b = 1,p/b = 1,p/b = 2/3,p/b = 2/3,p/b = 1/3,p/b = 1/3,p/b = 1/6,p/b = 1/6,p/b = 1/12,p/b = 1/12
24,0.06949617705705706,-0.0056540225515993095,0.06953772759159159,-0.0038370697835939365,0.06988495053453453,-0.005121673973524818,0.0704771181981982,-0.007804018607283554,0.07098356975375375,-0.008667471236174116
25,0.0723918511011011,-0.005406170800721635,0.0724351329079079,-0.0035659842490648047,0.07279682347347347,-0.004950977400630491,0.07341366478978979,-0.007831702760147495,0.0739412184934935,-0.008676160757975625
26,0.07528752514514514,-0.005148189267523211,0.07533253822422421,-0.003286999252911411,0.0757086964124124,-0.004777888054421913,0.07635021138138139,-0.007861272887733826,0.07689886723323323,-0.008683157500382333
27,0.07818319918918919,-0.004880241849527924,0.07822994354054054,-0.003000096076646681,0.07862056935135134,-0.004602210603613591,0.07928675797297298,-0.007892511363122504,0.07985651597297297,-0.008688482452512818
28,0.08107887323323323,-0.004602492444259656,0.08112734885685685,-0.0027052560017835434,0.08153244229029027,-0.004423749716920031,0.08222330456456456,-0.007925200559393476,0.08281416471271272,-0.008692156603485662
29,0.08397454727727728,-0.004315104949242291,0.08402475417317316,-0.0024024603098349254,0.08444431522922922,-0.004242310063055741,0.08515985115615615,-0.007959122849626696,0.08577181345245245,-0.008694200942419445
30,0.08687022132132131,-0.004018243261999713,0.08692215948948948,-0.002091690282313756,0.08735618816816816,-0.004057696310735226,0.08809639774774775,-0.007994060606902114,0.08872946219219219,-0.008694636458432749
31,0.08976589536536536,-0.003712071280055804,0.0898195648058058,-0.001772927200732963,0.0902680611071071,-0.0038697131286729945,0.09103294433933934,-0.008029796204299682,0.09168711093193194,-0.008693484140644154
32,0.09266156940940941,-0.003396752900934448,0.09271697012212211,-0.0014461523466054744,0.09317993404604603,-0.0036781651855835526,0.09396949093093093,-0.00806611201489935,0.09464475967167167,-0.00869076497817224
33,0.09555724345345346,-0.0030724520221595292,0.09561437543843843,-0.0011113470014442167,0.09609180698498497,-0.003482857150181406,0.09690603752252253,-0.00810279041178107,0.0976024084114114,-0.00868649996013559
34,0.0984529174974975,-0.002739332541254932,0.09851178075475475,-0.0007684924467621186,0.0990036799239239,-0.0032835936911810625,0.09984258411411412,-0.008139613768024792,0.10056005715115116,-0.00868071007565278
35,0.10134859154154154,-0.002397558355744539,0.10140918607107106,-0.0004175699640721099,0.10191555286286284,-0.003080179477297029,0.10277913070570571,-0.008176364456710468,0.10351770589089089,-0.008673416313842396
36,0.10424426558558558,-0.0020472933631522326,0.10430659138738738,-5.856083488711521e-05,0.1048274258018018,-0.00287241917724381,0.1057156772972973,-0.008212824850918048,0.10647535463063063,-0.008664639663823016
37,0.10713993962962963,-0.0016887014610018998,0.10720399670370369,0.00030855365927993407,0.10773929874074073,-0.0026601174597359143,0.10865222388888889,-0.008248777323727486,0.10943300337037037,-0.00865440111471322
38,0.11003561367367368,-0.0013219465468174204,0.11010140202002001,0.0006837922369161125,0.11065117167967967,-0.002443078993487848,0.11158877048048048,-0.008284004248218731,0.11239065211011011,-0.00864272165563159
39,0.11293128771771771,-0.0009471925181226797,0.11299880733633633,0.001067173616508493,0.1135630446186186,-0.0022211084472141176,0.11452531707207207,-0.008318287997471736,0.11534830084984984,-0.008629622275696707
40,0.11582696176176176,-0.000564603272441561,0.11589621265265264,0.0014587165165441448,0.11647491755755754,-0.0019940104896292304,0.11746186366366367,-0.00835141094456645,0.11830594958958959,-0.008615123964027152
41,0.1187226358058058,-0.00017434270729794685,0.11879361796896896,0.0018584396555101426,0.11938679049649648,-0.0017615897894476922,0.12039841025525526,-0.008383155462582824,0.12126359832932933,-0.008599247709741503
42,0.12161830984984985,0.00022342527978427493,0.12169102328528528,0.002266361751893556,0.12229866343543543,-0.00152365101538401,0.12333495684684685,-0.00841330392460081,0.12422124706906906,-0.008582014501958344
43,0.1245139838938939,0.0006285367912812236,0.12458842860160159,0.002682501524181459,0.12521053637437435,-0.0012799988361526906,0.12627150343843843,-0.00844163870370036,0.1271788958088088,-0.008563445329796254
44,0.12740965793793793,0.00104082792966902,0.1274858339179179,0.0031068776908609215,0.12812240931331328,-0.0010304379204682402,0.12920805003003002,-0.008467942172961426,0.13013654454854856,-0.008543561182373814
45,0.130305331981982,0.001460134797423773,0.13038323923423423,0.0035395089704190197,0.13103428225225225,-0.0007747729370451671,0.13214459662162162,-0.008491996705463956,0.13309419328828828,-0.008522383048809604
46,0.13320100602602603,0.0018862934970216017,0.13328064455055053,0.003980414081342825,0.13394615519119119,-0.0005128085545979769,0.1350811432132132,-0.008513584674287903,0.13605184202802803,-0.008499931918222205
47,0.13609668007007006,0.002319140130938627,0.13617804986686685,0.004429611742119404,0.13685802813013012,-0.00024434944184117437,0.1380176898048048,-0.008532488452513217,0.13900949076776778,-0.0084762287797302
48,0.13899235411411412,0.002758510801650958,0.13907545518318318,0.004887120671235834,0.13976990106906906,3.079973251073065e-05,0.1409542363963964,-0.008548490413219851,0.1419671395075075,-0.008451294622452166
49,0.14188802815815815,0.003204241611634715,0.14197286049949948,0.005352959587179183,0.142681774008008,0.0003128342997432351,0.143890782987988,-0.008561372929487755,0.14492478824724725,-0.008425150435506686
50,0.1447837022022022,0.0036561686633654927,0.1448702658158158,0.005827147208435706,0.14559364694694693,0.000601949591141739,0.14682732957957959,-0.008570918374395662,0.147882436986987,-0.00839781720801114
51,0.14767937624624625,0.0041060165722837105,0.14776767113213213,0.006301532672437176,0.14850551988588587,0.0009091567012252991,0.14976387617117118,-0.008580928460128754,0.15084008572672672,-0.008365340861635021
52,0.15057505029029028,0.004561457213839005,0.15066507644844843,0.0067849337460987496,0.1514173928248248,0.0012232370984618633,0.15270042276276277,-0.008588453993197966,0.15379773446646647,-0.008331461515896841
53,0.15347072433433434,0.005022241455812617,0.15356248176476475,0.0072774933090387,0.15432926576376374,0.0015442825177787887,0.15563696935435437,-0.008594256630076406,0.15675538320620622,-0.008296260757169239
54,0.15636639837837837,0.0054881009863115325,0.15645988708108108,0.007779330177950665,0.15724113870270268,0.0018736370592763187,0.15857351594594596,-0.008597819579827536,0.15971303194594594,-0.008259820320227597
55,0.1592620724224224,0.005958748313768471,0.15935729239739738,0.00829111274601224,0.1601530116416416,0.002209796476796044,0.16151006253753755,-0.008598643162396225,0.1626706806856857,-0.008222222088250034
56,0.16215774646646647,0.006433876766941893,0.1622546977137137,0.00881299057783444,0.16306488458058055,0.0025528590155965624,0.16444660912912912,-0.008594791517962613,0.16562832942542544,-0.008183548092817395
57,0.1650534205105105,0.006913160494916006,0.16515210303003003,0.00934493892795593,0.16597675751951949,0.002903332369049899,0.1673831557207207,-0.008585489947998749,0.16858597816516516,-0.008143880513913265
58,0.16794909455455456,0.007396254467100754,0.16804950834634633,0.009886910453766468,0.16888863045845845,0.003261696740137433,0.1703197023123123,-0.00857013135407138,0.1715436269049049,-0.008103301679923961
59,0.1708447685985986,0.007883847404562416,0.17094691366266265,0.01043883521550689,0.17180050339739739,0.0036284048414498933,0.1732562489039039,-0.008548122718771698,0.17450127564464465,-0.008061851233523909
60,0.17374044264264263,0.008375885454405384,0.17384431897897895,0.01100096813946596,0.17471237633633632,0.004003881895187359,0.1761927954954955,-0.008518885105715327,0.17745892438438438,-0.008019571031058074
61,0.1766361166866867,0.00886856480383463,0.17674172429529528,0.011573494363765164,0.17762424927527526,0.004388525633159262,0.17912934208708708,-0.008481853659542326,0.18041657312412412,-0.007976536123426073
62,0.17953179073073072,0.009362277423678747,0.1796391296116116,0.012156335875690002,0.1805361222142142,0.004782706296784385,0.18206588867867868,-0.008436477605917191,0.18337422186386387,-0.007932821561527916
63,0.18242746477477478,0.009857390326169996,0.1825365349279279,0.012747386791350774,0.18344799515315313,0.005186766637090859,0.18500243527027027,-0.00838222025152885,0.1863318706036036,-0.007888502396263998
64,0.18532313881881882,0.01035424556494431,0.18543394024424423,0.01334419197018663,0.18635986809209207,0.005600900736902612,0.18793898186186186,-0.008318558984090667,0.18928951934334334,-0.007843653678535107
65,0.18821881286286285,0.01085316023504128,0.18833134556056055,0.013947068727728822,0.189271741031031,0.006025113165453694,0.19087552845345346,-0.008244985272340443,0.1922471680830831,-0.007798350459242414
66,0.1911144869069069,0.011354426472904184,0.19122875087687685,0.014556303559348543,0.19218361396996994,0.006459626214130986,0.19381207504504505,-0.008165572062927402,0.1952048168228228,-0.00775266778928748
67,0.19401016095095094,0.01185831145637994,0.19412615619319318,0.015172152140257012,0.19509548690890888,0.006904633950683683,0.19674862163663664,-0.008080219512529109,0.19816246556256256,-0.0077066807195722556
68,0.196905834994995,0.012365057404719153,0.1970235615095095,0.015794839325505395,0.1980073598478478,0.007359424675797724,0.19968516822822824,-0.00798791830101376,0.2011201143023023,-0.007660464300999078
69,0.19980150903903904,0.012874881578576096,0.1999209668258258,0.016424559149984856,0.20091923278678675,0.007823672653734638,0.20262171481981983,-0.007888479968672332,0.20407776304204203,-0.007614093584470673
70,0.20269718308308307,0.013387976280008701,0.20281837214214213,0.017061474828426532,0.2038311057257257,0.008297631436099477,0.20555826141141142,-0.007782880453883039,0.20703541178178178,-0.0075676436208901516
71,0.20559285712712713,0.013904508852478566,0.20571577745845843,0.01770549755649041,0.20674297866466465,0.008781523402096704,0.20849480800300302,-0.007670442828675664,0.20999306052152153,-0.007521808814450601
72,0.20848853117117117,0.01442462168085097,0.20861318277477475,0.018355655404816904,0.2096548516036036,0.00927553975853018,0.2114313545945946,-0.007550520361645763,0.21295070926126125,-0.007479077300764831
73,0.21138420521521523,0.014948432191394852,0.21151058809109108,0.0190121530873851,0.21256672454254252,0.009779840539803181,0.21436790118618618,-0.007422496517954671,0.215908358001001,-0.007439209526590288
74,0.21427987925925926,0.015476032851782817,0.21440799340740738,0.019677248176601624,0.21547859748148146,0.010294554607918399,0.21730444777777777,-0.007285784959329496,0.21886600674074075,-0.0074019723197147735
75,0.2171755533033033,0.016007704916251735,0.2173053987237237,0.020351699931896092,0.2183904704204204,0.010819779652477914,0.22024099436936936,-0.00713982954406313,0.22182365548048047,-0.00736713888936691
76,0.22007122734734735,0.016544047858779814,0.22020280404004003,0.0210358574515585,0.22130234335935933,0.01135558219068323,0.22317754096096096,-0.006984722022753304,0.22478130422022022,-0.007334488826218149
77,0.2229669013913914,0.01708499884662766,0.22310020935635633,0.021730040979720984,0.22421421629829827,0.011903780237753164,0.22611408755255255,-0.006824319693070699,0.22773895295995997,-0.007303808102382784
78,0.22586257543543542,0.017630471722100843,0.22599761467267265,0.02243454190635785,0.2271260892372372,0.012460679600062209,0.22905063414414414,-0.006657644626121778,0.2306966016996997,-0.007274889071417929
79,0.22875824947947948,0.01818035700254985,0.22889501998898898,0.02314962276728554,0.23003796217617614,0.013024764160990769,0.23198718073573574,-0.006483759466350897,0.23365425043943944,-0.00724753046832355
80,0.23165392352352351,0.018734521880370173,0.23179242530530528,0.02387551724416271,0.23294983511511508,0.01359721230066614,0.23492372732732733,-0.006301767431540339,0.23661189917917919,-0.007221537409542432
81,0.23454959756756757,0.019292929688338706,0.2346898306216216,0.024612430164490152,0.23586170805405401,0.014179161058859475,0.23786027391891892,-0.006110812312810294,0.2395695479189189,-0.0071967213929602005
82,0.2374452716116116,0.019858483977093087,0.23758723593793793,0.025360537501610807,0.23877358099299295,0.01477170613498584,0.24079682051051052,-0.005910078474618865,0.24252719665865866,-0.007172900297905319
83,0.24034094565565564,0.020431289012832168,0.24048464125425423,0.026122696408974484,0.2416854539319319,0.015375901888104166,0.2437333671021021,-0.005698790854762069,0.2454848453983984,-0.007151744166146237
84,0.2432366196996997,0.021011431694578735,0.24338204657057055,0.02690039724215439,0.24459732687087085,0.015992761336917294,0.2466699136936937,-0.005476214964373834,0.24844249413813813,-0.007135251461422321
85,0.24613229374374374,0.0215989815541796,0.24627945188688685,0.027693628379805373,0.2475091998098098,0.01662438088849695,0.2496064602852853,-0.0052416568879260095,0.2514001428778779,-0.007122834242184703
86,0.2490279677877878,0.02219399075630548,0.24917685720320318,0.02850217351944099,0.2504210727487487,0.017273091769061662,0.25254300687687686,-0.004995581020254902,0.2543577916176176,-0.007113919610350688
87,0.2519236418318318,0.022796494098451095,0.2520742625195195,0.029325687921197437,0.25333294568768766,0.01793951586773594,0.25547955346846846,-0.0047388523232469995,0.2573154403573574,-0.007107949711303759
88,0.25481931587587586,0.023406509010935116,0.2549716678358358,0.03016380783303228,0.25624481862662657,0.018623600633147233,0.25841610006006005,-0.004470386644241321,0.2602730890970971,-0.007110249110252881
89,0.2577149899199199,0.024024035556900178,0.25786907315215213,0.031016150490724474,0.25915669156556553,0.01932494267099879,0.26135264665165164,-0.00418914631548057,0.2632307378368368,-0.007126852970326103
90,0.260610663963964,0.024649056432312903,0.26076647846846845,0.03188231411787434,0.2620685645045045,0.020043907809770885,0.26428919324324324,-0.0038941401541111296,0.26618838657657656,-0.007155931169725683
91,0.263506338008008,0.025281225007483754,0.2636638837847848,0.03276187792590358,0.2649804374434434,0.020780823122766585,0.26722573983483483,-0.003584423462183077,0.2691460353163163,-0.007195695489457094
92,0.26640201205205205,0.02592163962530951,0.26656128910110105,0.03365440211405528,0.26789231038238237,0.021535976928111808,0.2701622864264264,-0.0032590980266501645,0.27210368405605606,-0.007244399612409084
93,0.2692976860960961,0.026570864454915643,0.2694586944174174,0.03455942786939388,0.2708041833213213,0.022309618788755287,0.273098833018018,-0.002924486805529533,0.2750613327957958,-0.007300339123353651
94,0.2721933601401401,0.027229086476919028,0.2723560997337337,0.03547647736680521,0.27371605626026024,0.023101959512468538,0.2760353796096096,-0.002579967556780237,0.27801898153553556,-0.00736185150894607
95,0.2750890341841842,0.027896477402757896,0.27525350505005003,0.03640538974055804,0.27662792919919915,0.0239105618296267,0.2789719262012012,-0.0022239708225736663,0.28097663027527525,-0.007427316157724884
96,0.27798470822822824,0.0285731936746919,0.27815091036636636,0.037346010098337684,0.2795398021381381,0.024734461575004304,0.2819084727927928,-0.001854990306542695,0.283934279015015,-0.007498942357682364
97,0.28088038227227224,0.02925937646580209,0.2810483156826827,0.03829786811190565,0.282451675077077,0.02557415332437717,0.2848450193843844,-0.0014715828737816936,0.28689192775475475,-0.007580723224833127
98,0.2837760563163163,0.029955151679990952,0.28394572099899895,0.039257161318647905,0.285363548016016,0.026430084708192955,0.287781565975976,-0.0010723685508465064,0.2898495764944945,-0.007670181411891946
99,0.28667173036036037,0.030660629951982335,0.2868431263153153,0.04022168428396425,0.2882754209549549,0.027302656411571192,0.2907181125675676,-0.0006560305257544768,0.29280722523423425,-0.007764901478510766
100,0.2895674044044044,0.03137590664732155,0.2897405316316316,0.04119145266886696,0.29118729389389386,0.02819222217430325,0.29365465915915917,-0.00022131514798442742,0.295764873973974,-0.007862529891278683
101,0.29246307844844843,0.03210106186237527,0.29263793694794793,0.04216645333004644,0.29409916683283277,0.029099088790852354,0.29659120575075076,0.00023296807152332712,0.2987225227137137,-0.007960775023721963
102,0.2953587524924925,0.03283616042433158,0.29553534226426426,0.04314664431987126,0.29701103977177173,0.030023516110353598,0.29952775234234236,0.0007073159084346104,0.30168017145345344,-0.00805740715630403
103,0.29825442653653655,0.03358125189119999,0.2984327475805805,0.044131954886388124,0.2999229127107107,0.03096577902736751,0.30246429893393395,0.0012018323076317728,0.3046378201931932,-0.008150258476425469
104,0.30115010058058056,0.03433826597776024,0.30133015289689685,0.04512228547332191,0.3028347856496496,0.03192678208450245,0.30540084552552554,0.0017176858632592007,0.30759546893293294,-0.008246455666947632
105,0.3040457746246246,0.03510727678950456,0.3042275582132132,0.046117507720075585,0.30574665858858857,0.03290802538135475,0.30833739211711714,0.002255978596094576,0.3105531176726727,-0.008351873593586821
106,0.3069414486686687,0.035888073216583535,0.3071249635295295,0.04711746446105766,0.3086585315275275,0.03390955396292219,0.31127393870870873,0.0028177459535488757,0.31351076641241243,-0.008462702915892363
107,0.3098371227127127,0.03668017613910622,0.31002236884584583,0.04812196972605128,0.31157040446646644,0.0349313391437064,0.3142104853003003,0.0034051264127091976,0.3164684151521521,-0.008575233498956877
108,0.31273279675675675,0.03748308382678881,0.31291977416216216,0.04913080874166782,0.31448227740540535,0.035973309523657335,0.3171470318918919,0.0040195423385202995,0.3194260638918919,-0.008685195034774653
109,0.3156284708008008,0.03829650393357903,0.3158171794784784,0.050143737930193194,0.3173941503443443,0.03703535098817325,0.3200835784834835,0.0046619832963908986,0.3223837126316316,-0.008788182853935794
110,0.3185241448448448,0.03912013232773208,0.31871458479479475,0.05116146357540701,0.3203060232832832,0.038117306708100714,0.3230201250750751,0.005332148048600229,0.3253413613713714,-0.008880640041224113
111,0.3214198188888889,0.03995365309181065,0.3216119901111111,0.05218818946774949,0.3232178962222222,0.039218977139734615,0.3259566716666667,0.0060297447346623345,0.3282990101111111,-0.008959106107009902
112,0.32431549293293294,0.040796738522684825,0.3245093954274274,0.053224105668776715,0.3261297691611611,0.04033173191578043,0.32889321825825824,0.006755825276329686,0.33125665885085087,-0.009020216987292148
113,0.327211166976977,0.041649049131532286,0.32740680074374373,0.05426938349834094,0.32904164210010006,0.04145250757086822,0.33182976484984983,0.0075113727996231755,0.33421430759059056,-0.009060705043698512
114,0.330106841021021,0.04251023364383812,0.33030420606006006,0.05532411192417894,0.33195351503903897,0.042582185915019846,0.3347663114414414,0.008297301634832136,0.3371719563303303,-0.009077399063485356
115,0.33300251506506506,0.04337945422574278,0.3332016113763763,0.05638810725254308,0.33486538797797794,0.04372158126009165,0.337702858033033,0.00911445731651432,0.34012960507007006,-0.009067224261180711
116,0.3358981891091091,0.044253634908383715,0.33609901669269265,0.057461524001276784,0.3377772609169169,0.04487764795871634,0.3406394046246246,0.009960855507041306,0.3430872538098098,-0.009027202275275465
117,0.33879386315315313,0.04513271709603772,0.338996422009009,0.05854449714744429,0.3406891338558558,0.046052346641570756,0.3435759512162162,0.010827267022629181,0.34604490254954956,-0.008954451169733004
118,0.3416895371971972,0.04601662376052984,0.3418938273253253,0.05963714212733074,0.34360100679479477,0.047245473118707616,0.3465124978078078,0.011715649803141616,0.3490025512892893,-0.008846185434149098
119,0.34458521124124125,0.046905259441233325,0.34479123264164163,0.0607395548364421,0.3465128797337337,0.048456772445523516,0.3494490443993994,0.012627866235452775,0.351960200029029,-0.008699715983072719
120,0.34748088528528526,0.047798510245069765,0.3476886379579579,0.06185181162950522,0.34942475267267264,0.04968627899632902,0.352385590990991,0.013565683153447309,0.35491784876876875,-0.008512450156325062
121,0.3503765593293293,0.04869746951680974,0.35058604327427423,0.06297396932046781,0.35233662561161155,0.050938564106655246,0.3553221375825826,0.014530771835744805,0.3578754975085085,-0.008281891720580045
122,0.3532722333733734,0.04960222697980883,0.35348344859059055,0.06410606518249846,0.3552484985505505,0.052213724583988624,0.35825868417417417,0.015524708009208582,0.36083314624824825,-0.00800564086704909
123,0.35616790741741744,0.050512745376147535,0.3563808539069069,0.0652481169479866,0.3581603714894894,0.05351181625555015,0.36119523076576576,0.01654897184911228,0.363790794987988,-0.007681394213493963
124,0.35906358146146145,0.05142897153281588,0.3592782592232232,0.06639901706650742,0.3610722444284284,0.0548328539682953,0.36413177735735736,0.017604947977732745,0.36674844372772775,-0.007306944803361482
125,0.3619592555055055,0.05235083636171353,0.36217566453953953,0.06755872414993648,0.3639841173673673,0.056177334663953436,0.36706832394894895,0.01869392546434996,0.36970609246746744,-0.006878008450321083
126,0.36485492954954957,0.05327825485964961,0.3650730698558558,0.06872691101199435,0.36689599030630626,0.05754516758641978,0.37000487054054054,0.01981709782524709,0.3726637412072072,-0.006388334152449873
127,0.3677506035935936,0.05421030670621177,0.36797047517217213,0.06990322931781667,0.36980786324524517,0.05893618931120639,0.37294141713213214,0.020975563023710484,0.37562138994694694,-0.005836676520009767
128,0.37064627763763763,0.055146146751748094,0.37086788048848846,0.0710873095839543,0.37271973618418414,0.06035019657313414,0.37587796372372373,0.022170323470029615,0.3785790386866867,-0.005221872916752356
129,0.3735419516816817,0.05608580702098984,0.3737652858048048,0.0722787611783732,0.3756316091231231,0.06178694626633285,0.3788145103153153,0.02340228602149717,0.38153668742642644,-0.004542843459918877
130,0.3764376257257257,0.05702930026070243,0.3766626911211211,0.07347717232045456,0.378543482062062,0.06324615544424116,0.3817510569069069,0.024679966837423774,0.3844943361661662,-0.0037985910202402197
131,0.37933329976976976,0.05797661993968537,0.3795600964374374,0.07468004225839214,0.381455355001001,0.06472426827586775,0.3846876034984985,0.026011077118824708,0.38745198490590593,-0.0029872683641000474
132,0.3822289738138138,0.058927740248772315,0.3824575017537537,0.07588627895666923,0.3843672279399399,0.06621832437249316,0.3876241500900901,0.027395281806502823,0.3904096336456456,-0.002104046230785045
133,0.3851246478578578,0.059882616100831045,0.38535490707007003,0.07709570055712092,0.38727910087887885,0.0677285432444251,0.3905606966816817,0.028833409497630608,0.3933672823853854,-0.0011486866535586329
134,0.3880203219019019,0.06084118313076345,0.38825231238638636,0.07830809804025235,0.39019097381781775,0.06925509186141002,0.3934972432732733,0.03032461941123029,0.3963249311251251,-0.00012102405907112566
135,0.39091599594594595,0.0618033576955056,0.3911497177027027,0.07952323522523871,0.3931028467567567,0.070798084652633,0.3964337898648649,0.031868011594289945,0.3992825798648649,0.0009783716431449052
136,0.39381166998999,0.06276903687402759,0.394047123019019,0.08074084876992532,0.3960147196956956,0.07235758350671785,0.3993703364564565,0.03346262692176352,0.4022402286046046,0.002148631645255315
137,0.396707344034034,0.06373871296574375,0.3969445283353353,0.08196064817137165,0.3989265926346346,0.07393408177851567,0.40230688304804807,0.03510744709657082,0.40519787734434437,0.003389559936523604
138,0.3996030180780781,0.06471245409035616,0.3998419336516516,0.08318231576748927,0.4018384655735735,0.07552948838349667,0.40524342963963966,0.03679987533814756,0.40815552608408406,0.004703066868161673
139,0.40249869212212214,0.06569017420033502,0.40273933896796793,0.08440550673179542,0.40475033851251246,0.07714345496357096,0.40817997623123126,0.03853794278328141,0.4111131748238238,0.006097474750625577
140,0.40539436616616614,0.0666717693969519,0.40563674428428426,0.08563333888167939,0.4076622114514514,0.0787755857437799,0.41111652282282285,0.04032070625880338,0.41407082356356356,0.007571236671901955
141,0.4082900402102102,0.06765711793165245,0.4085341496006006,0.08686744169583405,0.41057408439039034,0.08042847173153916,0.41405306941441444,0.0421471582523999,0.4170284723033033,0.0091227533724973
142,0.41118571425425426,0.06864608020624097,0.41143155491691685,0.08810789373284905,0.4134859573293293,0.0821023010793721,0.41698961600600604,0.04401661906853613,0.41998612104304306,0.010750373245437973
143,0.41408138829829827,0.0696384987728803,0.4143289602332332,0.08935475606675508,0.4163978302682682,0.08379687038931187,0.41992616259759763,0.04593100810963051,0.4229437697827828,0.012452392336270152
144,0.41697706234234233,0.0706341983340919,0.4172263655495495,0.09060807228579001,0.4193097032072072,0.08551193523414538,0.4228627091891892,0.04788945346673579,0.4259014185225225,0.014227054343059885
