name,D/d=2,D/d=2,D/d=1.5,D/d=1.5,D/d=1.3,D/d=1.3,D/d=1.2,D/d=1.2,D/d=1.1,D/d=1.1,D/d=1.05,D/d=1.05,D/d=1.02,D/d=1.02,D/d=1.01,D/d=1.01
axis,r/d,K<sub>t</sub>,r/d,K<sub>t</sub>,r/d,K<sub>t</sub>,r/d,K<sub>t</sub>,r/d,K<sub>t</sub>,r/d,K<sub>t</sub>,r/d,K<sub>t</sub>,r/d,K<sub>t</sub>
17,0.05272825247615796,3.025139352673493,0.013545779132657932,4.185410282695119,0.022899013570399158,3.2316453085775567,0.008407222870077908,3.8494312950638165,0.005590024251964513,3.5089433659368314,0.004630389861551991,3.0918901680459383,0.003952871499916957,2.451626159925762,0.004459859296437073,2.039915701246732
18,0.052978138592496705,3.0205571842689243,0.01383672644735551,4.159403751137434,0.023181264874935173,3.2182321798145237,0.008703844869047322,3.81727893028445,0.0058898099345537965,3.4632359142504336,0.004731525270061177,3.0785258822351436,0.004049561961143052,2.4401938977307873,0.00455595126933459,2.0285215085449098
19,0.05322802470883546,3.016000958360817,0.014127673762053091,4.133968605102347,0.023463516179471188,3.2050235023032383,0.009000466868016737,3.7859339452909566,0.00618959561714308,3.419272835446459,0.004832660678570362,3.0652864522107746,0.004146252422369148,2.429021506925017,0.0046520432422321074,2.017431673787354
20,0.05347791082517421,3.011470489021314,0.014418621076750671,4.109088457718853,0.023745767484007203,3.192015737561015,0.009297088866986152,3.7553688293976313,0.006489381299732364,3.376989812447398,0.004933796087079547,3.052171684518995,0.0042429428835952425,2.4181025600473163,0.004748135215129625,2.006639786164139
21,0.05372779694151296,3.0069655882317208,0.014709568391448252,4.084747320230392,0.02402801878854322,3.1792053992587075,0.009593710865955566,3.7255568738602274,0.006789166982321648,3.3363241851133845,0.005034931495588733,3.039181368532619,0.004339633344821338,2.4074307198747196,0.004844227188027142,1.9961394814449447
22,0.05397768305785171,3.002486065969671,0.01500051570614583,4.060929596824988,0.024310270093079234,3.1665890527246154,0.00989033286492498,3.6964721599630264,0.007088952664910931,3.2972149290548867,0.005136066904097918,3.0263152766057018,0.004436323806047433,2.396999739171213,0.004940319160924659,1.9859244427221918
23,0.054227569174190464,2.998031730296295,0.015291463020843409,4.037620079465373,0.02459252139761525,3.15416331444839,0.010186954863894395,3.668089547105902,0.007388738347500214,3.259602634445395,0.005237202312607103,3.0135731642281174,0.004533014267273528,2.386803460436511,0.005036411133822177,1.9759884011541757
24,0.05447745529052921,2.9936023874433904,0.015582410335540989,4.014803942719121,0.024874772702151264,3.1419248515849425,0.01048357686286381,3.6403846608913892,0.007688524030089498,3.2234294848341074,0.0053383377211162885,3.0009547701801496,0.004629704728499624,2.3768358156548395,0.005132503106719694,1.9663251367082002
25,0.05472734140686796,2.9891978419005847,0.01587335765023857,3.9924667385887753,0.025157024006687276,3.1298703814583506,0.010780198861833224,3.613333881211748,0.007988309712678783,3.18863923595862,0.005439473129625474,2.9884598166870724,0.004726395189725718,2.3670908260437122,0.005228595079617211,1.9569284789037122
26,0.05497722752320671,2.9848178965025074,0.01616430496493615,3.970594391341983,0.025439275311223294,3.1179966710657654,0.011076820860802639,3.586914330336033,0.008288095395268065,3.1551771945576133,0.005540608538134659,2.97608800957374,0.004823085650951814,2.3575626018027114,0.0053246870525147285,1.947792307555436
27,0.055227113639545466,2.980462352515956,0.01645525227963373,3.9491731923416244,0.025721526615759306,3.1063005365813194,0.011373442859772053,3.5611038609971577,0.00858788107785735,3.122990197183542,0.005641743946643844,2.963839038419166,0.004919776112177908,2.3482453418622677,0.005420779025412246,1.9389105535165065
28,0.055476999755884215,2.9761310097270637,0.01674619959433131,3.9281897948759443,0.026003777920295325,3.0947788428600314,0.011670064858741468,3.535881044478963,0.008887666760446633,3.092026589015321,0.00574287935515303,2.951712576711114,0.005016466573404004,2.3391333336324394,0.005516870998309763,1.9302771994216057
29,0.055726885872222964,2.9718236665284667,0.017037146909028886,3.907631208988681,0.026286029224831337,3.0834285029417154,0.011966686857710882,3.511225158703282,0.009187452443035917,3.0622362026710146,0.005844014763662215,2.939708282000679,0.005113157034630099,2.330220952751691,0.00561296297120728,1.9218862804300936
30,0.05597677198856171,2.9675401200064733,0.017328094223726467,3.8874847963091974,0.026568280529367355,3.0722464775548874,0.012263308856680297,3.4871161763170093,0.0094872381256252,3.0335703370205245,0.0059451501721714,2.9278257960568728,0.005209847495856195,2.321502662835675,0.005709054944104798,1.9137318849691454
31,0.05622665810490046,2.9632801660282304,0.017619041538424043,3.8677382648826155,0.026850531833903367,3.0612297746206725,0.012559930855649711,3.4635347527791636,0.009787023808214484,3.005981735998276,0.006046285580680585,2.9160647450212105,0.005306537957082289,2.3129730152260093,0.005805146917002315,1.905808155476884
32,0.05647654422123922,2.959043599328892,0.017909988853121624,3.8483796639999412,0.027132783138439386,3.0503754487567107,0.012856552854619126,3.44046221444796,0.010086809490803768,2.9794245674159088,0.006147420989189771,2.904424739562294,0.005403228418308384,2.304626648739057,0.005901238889899832,1.8981092891455145
33,0.05672643033757797,2.954830213598787,0.018200936167819204,3.8293973790281997,0.027415034442975397,3.0396806007810646,0.01315317485358854,3.4178805466678703,0.010386595173393052,2.953854401774963,0.006248556397698956,2.8929053750303995,0.0054999188795344794,2.2964582894147076,0.0059973308627973496,1.890629538664459
34,0.056976316453916716,2.9506398015705857,0.018491883482516784,3.810780126240564,0.027697285747511416,3.029142377216128,0.013449796852557955,3.3957723818566947,0.010686380855982336,2.9292281910795674,0.006349691806208141,2.8815062316120583,0.005596609340760575,2.288462750265154,0.006093422835694867,1.8833632129634894
35,0.05722620257025547,2.946472155106469,0.018782830797214364,3.7925169476464866,0.027979537052047428,3.0187579697925293,0.01374641885152737,3.374120987592626,0.010986166538571618,2.9055042476491275,0.0064508272147173265,2.8702268744846453,0.00569329980198667,2.2806349310236738,0.006189514808592384,1.8763046779558636
36,0.05747608868659422,2.942327065285296,0.019073778111911945,3.77459720582183,0.028261788356583446,3.0085246149530436,0.014043040850496784,3.352910254701316,0.011285952221160902,2.8826422229310142,0.006551962623226513,2.859066853970963,0.005789990263212765,2.2729698178934092,0.0062856067814899014,1.8694483572814584
37,0.05772597480293297,2.9382043224897703,0.019364725426609525,3.757010578738996,0.028544039661119458,2.998439593356494,0.014339662849466198,3.332124685342945,0.011585737903750186,2.8606030863132506,0.006653098031735698,2.8480257056938263,0.00588668072443886,2.2654624832961443,0.006381698754387418,1.8627887330499033
38,0.05797586091927172,2.9341037164936097,0.019655672741307105,3.7397470545970597,0.028826290965655477,2.988500229381664,0.014636284848435613,3.3117493810992844,0.011885523586339469,2.8393491039372,0.006754233440244883,2.8371029507306478,0.005983371185664955,2.2581080856210876,0.006477790727284935,1.856320346583716
39,0.05822574703561047,2.9300250365487126,0.019946620056004682,3.722796926651898,0.02910854227019149,2.9787038906312007,0.014932906847405027,3.2917700310607665,0.012185309268928753,2.818843817510256,0.0068553688487540685,2.826298095768022,0.006080061646891051,2.2509018689736484,0.0065738827001824525,1.8500377991614352
40,0.05847563315194922,2.9259680714723264,0.020237567370702262,3.70615078804632,0.029390793574727507,2.9690479874355233,0.015229528846374442,3.2721728999135498,0.012485094951518037,2.799052023118528,0.006956504257263254,2.815610633256312,0.006176752108117146,2.2438391629242185,0.00666997467307997,1.8439357527607565
41,0.05872551926828797,2.9219326097342146,0.02052851468539984,3.689799526640198,0.02967304487926352,2.95952997235673,0.015526150845343856,3.2529448160265853,0.01278488063410732,2.779939750039529,0.007057639665772439,2.8050400415642316,0.006273442569343241,2.2369153822569516,0.006766066645977486,1.8380089308016645
42,0.05897540538462672,2.917918439543826,0.02081946200009742,3.6737343198406007,0.029955296183799537,2.9501473396925055,0.01582277284431327,3.2340731595386845,0.013084666316696605,2.7614742395548655,0.007158775074281624,2.794585785133435,0.006370133030569336,2.230126026718542,0.0068621586188750035,1.8322521188895688
43,0.05922529150096548,2.9139253489374597,0.021110409314795,3.6579466294319203,0.03023754748833555,2.9408976249800274,0.016119394843282685,3.2155458504455847,0.013384451999285887,2.743623923762925,0.0072599104827908096,2.784247314633096,0.006466823491795431,2.2234666807670034,0.006958250591772521,1.8266601655584374
44,0.059475177617304226,2.9099531258654356,0.02140135662949258,3.642428196406006,0.030519798792871568,2.931778404499873,0.0164160168422521,3.1973513366870168,0.013684237681875171,2.726358404391564,0.007361045891299995,2.7740240671144987,0.006563513953021526,2.2169330133204515,0.007054342564670038,1.8212279830139306
45,0.059725063733642975,2.9060015582792618,0.02169230394419016,3.6271710357922924,0.03080205009740758,2.922787294779927,0.016712638841221514,3.179478582233771,0.013984023364464455,2.709648431610792,0.007462181299809181,2.763915466165618,0.006660204414247621,2.2105207775058795,0.007150434537567555,1.8159505478765365
46,0.059974949849981724,2.9020704342187997,0.02198325125888774,3.6121674314879333,0.031084301401943598,2.913921952099289,0.01700926084019093,3.1619170551747637,0.014283809047053737,2.6934658828454667,0.007563316708318366,2.7539209220657064,0.006756894875473716,2.2042258104079413,0.007246526510465073,1.8108229019247029
47,0.06022483596632047,2.8981595418994353,0.02227419857358532,3.5974099310879293,0.03136655270647961,2.905180071992178,0.017305882839160344,3.144656715804105,0.014583594729643021,2.677783741587977,0.0076644521168275515,2.7440398319398804,0.006853585336699812,2.1980440328177275,0.00734261848336259,1.8058401528379737
48,0.06047472208265922,2.894268669799245,0.022565145888282897,3.582891340715261,0.03164880401101562,2.8965593887518435,0.01760250483812976,3.127688004708164,0.014883380412232305,2.662576076210932,0.007765587525336737,2.7342715799137025,0.0069502757979259065,2.1919714489815494,0.007438710456260107,1.8009974749401225
49,0.06072460819899798,2.8903976067461623,0.022856093202980477,3.5686047198510176,0.03193105531555164,2.888057674934468,0.017899126837099176,3.111001830852637,0.01518316609482159,2.6478180187798483,0.007866722933845922,2.7246155372677685,0.007046966259152002,2.186004146349713,0.0075348024291576245,1.7962901099422859
50,0.060974494315336726,2.8865461420051495,0.023147040517678057,3.5545433761645304,0.03221330662008766,2.8796727408630787,0.01819574883606859,3.0945895596696116,0.015482951777410874,2.6334857438658403,0.007967858342355107,2.7150710625922927,0.0071436567203780965,2.1801382953253032,0.007630894402055142,1.7917133676860988
51,0.061224380431675475,2.8827140653653602,0.023437987832375634,3.5407008603434997,0.03249555792462367,2.8714024341314492,0.018492370835038005,3.0784430011446364,0.015782737460000154,2.619556447358306,0.008068993750864293,2.7056375019416907,0.007240347181604192,2.174370149012961,0.007726986374952659,1.787262626886828
52,0.06147426654801423,2.8789011672273115,0.023728935147073214,3.5270709609241297,0.03277780922915968,2.863244639108012,0.01878899283400742,3.062554397903786,0.016082523142589438,2.6060083252776147,0.008170129159373478,2.6963141889891666,0.0073370376428302875,2.1686960429676643,0.007823078347850176,1.7829333358765063
53,0.06172415266435298,2.875107238690049,0.024019882461770795,3.5136476991212566,0.0330600605336957,2.855197276439762,0.019085614832976834,3.0469164133007283,0.016382308825178722,2.592820552587798,0.008271264567882663,2.6871004451812968,0.007433728104056382,2.1631123949435054,0.007919170320747694,1.7787210133470674
54,0.06197403878069173,2.8713320716383155,0.024310829776468375,3.500425323658481,0.03334231183823172,2.847258302556164,0.01938223683194625,3.03152211950379,0.016682094507768006,2.5799732620092324,0.008372399976391848,2.677995579892616,0.007530418565282478,2.157615704642473,0.008015262293645211,1.7746212490934794
55,0.06222392489703048,2.867575458829719,0.024601777091165955,3.4873983055982958,0.03362456314276773,2.8394257091730615,0.019678858830915663,3.0163649855830235,0.01698188019035729,2.567447522831334,0.008473535384901034,2.6689988905802005,0.007627109026508573,2.1522025534632294,0.008111354266542728,1.7706297047568793
56,0.062473811013369226,2.8638371939819005,0.024892724405863535,3.474561333172221,0.03390681444730374,2.831697522796581,0.019975480829885078,3.001438865597277,0.017281665872946574,2.5552253197252406,0.008574670793410219,2.660109662938255,0.007723799487734668,2.1468696042498925,0.008207446239440246,1.7667421145677067
57,0.06272369712970798,2.8601170718597,0.025183671720561112,3.4619093066109308,0.03418906575183976,2.824071804227041,0.020272102828854492,2.9867379866812542,0.01758145155553586,2.5432895315565034,0.008675806201919404,2.651327171052697,0.007820489948960764,2.1416136010408136,0.008303538212337763,1.7629542860888392
58,0.06297358324604674,2.856414888362328,0.025474619035258692,3.4494373329743864,0.03447131705637578,2.816546648062859,0.020568724827823907,2.972256937132588,0.017881237238125142,2.5316239101977724,0.00877694161042859,2.642650677555742,0.007917180410186858,2.136431368817356,0.00839963018523528,1.759262100958725
59,0.06322346936238549,2.8527304406105287,0.025765566349956272,3.4371407209819678,0.03475356836091179,2.8091201822044587,0.02086534682679332,2.957990654498904,0.018181022920714426,2.520213059341486,0.008878077018937777,2.634079433780487,0.008013870871412953,2.131319813252678,0.008495722158132797,1.7556615156345186
60,0.06347335547872424,2.8490635270337505,0.026056513664653853,3.4250149758426005,0.035035819665447804,2.801790567358174,0.021161968825762736,2.943934413664885,0.018480808603303707,2.509042413312559,0.00897921242744696,2.6256126799154984,0.008110561332639049,2.126275920460509,0.008591814131030315,1.7521485621352135
61,0.06372324159506298,2.8454139474573132,0.026347460979351433,3.4130557940848902,0.03531807096998382,2.7945559965401605,0.02145859082473215,2.9300838149393424,0.01878059428589299,2.498098215881069,0.009080347835956147,2.617249645159394,0.008207251793865143,2.12129675674393,0.008687906103927832,1.7487193487847779
62,0.06397312771140173,2.841781503189577,0.02663840829404901,3.401259058387253,0.03560032227451984,2.7874146945802996,0.021755212823701565,2.9164347721422796,0.019080379968482275,2.487367499074948,0.00918148324446533,2.6089895478754297,0.008303942255091238,2.1163794683441544,0.00878399807682535,1.7453700609552882
63,0.06422301382774048,2.838165997109107,0.02692935560874659,3.389620832408043,0.03588257357905585,2.7803649176261067,0.02205183482267098,2.9029835006919598,0.01938016565107156,2.476838061992663,0.009282618652974518,2.600831595746085,0.008400632716317333,2.1115212811893063,0.008880090049722867,1.7420969618100623
64,0.06447289994407923,2.8345672337518435,0.02722030292344417,3.378137355615686,0.036164824883591865,2.7734049526466378,0.022348456821640394,2.8897265056919714,0.019679951333660843,2.4664984496159144,0.009383754061483701,2.5927749859276457,0.008497323177543429,2.1067195006431993,0.008976182022620384,1.738896393046796
65,0.06472278606041798,2.8309850193982697,0.02751125023814175,3.366805038118812,0.03644707618812788,2.7665331169363965,0.02264507882060981,2.876660570018296,0.019979737016250127,2.456337931622314,0.009484889469992888,2.5848189052047923,0.008594013638769524,2.101971511254119,0.009072273995517901,1.7357647756406949
66,0.06497267217675673,2.827419162160579,0.02780219755283933,3.355620455496381,0.0367293274926639,2.759747757619241,0.022941700819579223,2.8637827424063746,0.02027952269883941,2.446346481198079,0.009586024878502072,2.576962530145181,0.00869070409999562,2.097274776503598,0.009168365968415419,1.7326986105876097
67,0.06522255829309548,2.8238694720698416,0.028093144867536907,3.3445803436278174,0.037011578797199914,2.7530472511522923,0.023238322818548637,2.851090325538175,0.020579308381428695,2.4365147538507195,0.009687160287011259,2.569205027254033,0.008787394561221715,2.0926268385552005,0.009264457941312936,1.7296944796471703
68,0.06547244440943424,2.820335761163174,0.028384092182234488,3.3336815935231394,0.037293830101735925,2.7464300028298387,0.023534944817518052,2.8385808641292583,0.02087909406401798,2.426834066221722,0.009788295695520442,2.561545553128715,0.00888408502244781,2.0880253180032975,0.009360549914210453,1.7267490460859205
69,0.06572233052577299,2.8168178435709055,0.028675039496932068,3.322921246153089,0.037576081406271944,2.7398944462872454,0.023831566816487466,2.826252133015842,0.02117887974660726,2.417296374899243,0.00988943110402963,2.553983254613328,0.008980775483673905,2.0834679136218486,0.00945664188710797,1.723859055420451
70,0.06597221664211174,2.8133155356037474,0.028965986811629648,3.3122964872792657,0.03785833271080796,2.73343904300486,0.02412818881545688,2.814102125241873,0.021478665429196544,2.4078942552307945,0.009990566512538813,2.5465172689532913,0.0090774659449,2.078952402113181,0.009552733860005488,1.721021336160534
71,0.06622210275845049,2.8098286558399588,0.029256934126327228,3.3018046422842544,0.038140584015343974,2.7270622818119206,0.024424810814426295,2.8021290401460894,0.021778451111785828,2.3986208801359323,0.010091701921048,2.5391467239499255,0.009174156406126094,2.07447663785677,0.009648825832903005,1.7182328005522587
72,0.06647198887478924,2.8063570252125154,0.029547881441024805,3.291443171001757,0.038422835319879986,2.7207626783904613,0.02472143281339571,2.790331271449088,0.022078236794375112,2.3894699989189414,0.010192837329557185,2.5318707381150403,0.00927084686735219,2.070038552658016,0.009744917805800522,1.715490445321164
73,0.06672187499112799,2.8029004670962783,0.029838828755722385,3.2812096625467237,0.038705086624416005,2.7145387747792205,0.025018054812365124,2.778707395340394,0.022378022476964396,2.3804359160815274,0.01029397273806637,2.5246884208255174,0.009367537328578285,2.0656361554970264,0.009841009778698038,1.7127913524153722
74,0.06697176110746675,2.7994588073951596,0.030129776070419965,3.2711018301454824,0.03898733792895202,2.708389138877549,0.02531467681133454,2.767256158565522,0.02267780815955368,2.3715134701355045,0.010395108146575556,2.5175988724778975,0.00946422778980438,2.061267532277395,0.009937101751595555,1.7101326897487255
75,0.0672216472238055,2.7960318795448185,0.030420723385117546,3.2611175123068867,0.039269589233488035,2.702312368980282,0.025611298810303953,2.7559764721594617,0.022977593842142964,2.362698017170783,0.010496243555084741,2.510601189454242,0.009560918251030476,2.056930849376072,0.010033193724493072,1.7075117149985009
76,0.06747153334014425,2.79261793387273,0.030711670699815126,3.2510839452596874,0.03955184053802405,2.69635852339708,0.025907920809273368,2.7446862007266337,0.023277379524732245,2.353700779105149,0.010597378963593926,2.50301770743366,0.009657608712256571,2.052619641819986,0.01012928569739059,1.7052589577747277
77,0.067721419456483,2.7892168976706238,0.031002618014512703,3.241218779456755,0.039834091842560065,2.6904418405231505,0.026204542808242783,2.733522592770131,0.02357716520732153,2.345242761128356,0.010698514372103111,2.496080331948405,0.009754299173482667,2.0482856739067565,0.010225377670288107,1.7029675893225895
78,0.06797130557282174,2.7858300370938407,0.03129356532921028,3.2315448817714874,0.040116343147096084,2.6845579347435486,0.026501164807212197,2.722501553014246,0.023876950889910813,2.3367343972278256,0.010799649780612297,2.489491737061237,0.009850989634708762,2.043923391641968,0.010321469643185624,1.7006205632355191
79,0.06822119168916049,2.7824579324833962,0.03158451264390787,3.2218907013917217,0.040398594451632096,2.678702639353092,0.02679778680618161,2.7117665858445124,0.024176736572500097,2.3281894200176394,0.010900785189121482,2.482994202128413,0.009947680095934856,2.0395275179273646,0.010417561616083142,1.698200186507734
80,0.06847107780549924,2.7791003781504267,0.03187545995860544,3.2122483685733467,0.04068084575616811,2.6728729514527783,0.027094408805151026,2.701380403128366,0.02447652225508938,2.319622090213182,0.011001920597630667,2.47658568077416,0.010044370557160951,2.0350930738906343,0.010513653588980659,1.6956881159878454
81,0.06872096392183799,2.775757260017749,0.03216640727330303,3.2028171692975893,0.040963097060704126,2.6671244220835417,0.02739103080412044,2.691396209618502,0.024776307937678665,2.3110504498018605,0.011103056006139853,2.4702645804375503,0.010141061018387045,2.03061820506284,0.010609745561878176,1.6930653552175272
82,0.06897085003817674,2.7724285577980714,0.0324573545880006,3.1936293356168077,0.041245348365240145,2.6615037704021005,0.027687652803089855,2.6816477358372337,0.02507609362026795,2.303494249068223,0.011204191414649038,2.464028095152759,0.01023775147961314,2.0260987000724713,0.010705837534775694,1.6903122516552487
83,0.06922073615451549,2.769114347349753,0.03274830190269818,3.184609203426319,0.041527599669776157,2.6560257768527986,0.02798427480205927,2.6718604298389623,0.025375879302857233,2.295981048643648,0.011305326823158223,2.4578734218854033,0.010334441940839236,2.0215391672481555,0.01080192950767321,1.687408494285075
84,0.06947062227085425,2.7658148032100853,0.03303924921739576,3.175772677355351,0.04180985097431217,2.650621755355601,0.028280896801028684,2.662006567841194,0.025675664985446517,2.288524125293153,0.011406462231667408,2.45179776717795,0.010431132402065332,2.0171925358058864,0.010898021480570728,1.6843331116105218
85,0.069720508387193,2.7625302013060993,0.03333019653209334,3.167063321661348,0.04209210227884819,2.6452755919440403,0.0285775187999981,2.6523183630949485,0.025975450668035797,2.281385725923992,0.011507597640176594,2.4457983544946322,0.010527822863291427,2.013103364753222,0.010994113453468245,1.681763563839398
86,0.06997039450353175,2.7592609218429414,0.03362114384679092,3.1584907227826102,0.042374353583384206,2.639987206568743,0.028874140798967513,2.642891374050617,0.02627523635062508,2.2743075588032045,0.011608733048685779,2.4398724322658416,0.010624513324517523,2.009287533562856,0.011090205426365763,1.6792873227898986
87,0.0702202806198705,2.756007452369728,0.033912091161488495,3.1500591247703467,0.04265660488792022,2.6347569771014796,0.029170762797936928,2.633742121184532,0.026575022033214366,2.2670808430409704,0.011709868457194964,2.4340172826319972,0.010721203785743618,2.005483730748858,0.01118629739926328,1.6769235162507474
88,0.07047016673620925,2.7527666085258873,0.03420303847618608,3.1417528948404922,0.04293885619245623,2.6295857618653757,0.029467384796906342,2.624898187875459,0.02687480771580365,2.2597014273400475,0.01181100386570415,2.4282302308869204,0.010817894246969714,2.0016863242261222,0.011282389372160797,1.6746932458860615
89,0.070720052852548,2.74953640998724,0.034493985790883655,3.1335802587907016,0.04322110749699225,2.6244616351992907,0.029764006795875757,2.616397829935525,0.027174593398392934,2.25220399153265,0.011912139274213335,2.422508655620673,0.010914584708195809,1.9978895838316555,0.011378481345058315,1.6725352475705626
90,0.07096993896888676,2.7463165853543763,0.03478493310558124,3.125559091245794,0.043503358801528266,2.61937261237651,0.03006062879484517,2.608099330567511,0.027474379080982218,2.2445807900586474,0.012013274682722522,2.4168499995618893,0.011011275169421901,1.9940876814224702,0.011474573317955832,1.6703757303444748
91,0.07121982508522551,2.743106908198111,0.035075880420278815,3.11771515253165,0.04378561010606428,2.6143164652296114,0.030357250793814586,2.59990131743818,0.0277741647635715,2.23711377840832,0.012114410091231707,2.4112517811195984,0.011107965630647997,1.9902746913328975,0.01157066529085335,1.6682105149829085
92,0.07146971120156426,2.739907198612376,0.035366827734976396,3.1099930724585816,0.04406786141060029,2.6092912188478024,0.030653872792784,2.5917972613683804,0.028073950446160782,2.229830796703421,0.012215545499740892,2.4057116066245228,0.011204656091874092,1.986444591191364,0.011666757263750866,1.6660341477811071
93,0.071719597317903,2.736717324913893,0.035657775049673976,3.102332483855052,0.04435011271513631,2.604295167978516,0.030950494791753415,2.5837809266243084,0.028373736128750066,2.222738998386939,0.012316680908250078,2.4002271832698705,0.011301346553100187,1.9825912630966052,0.011762849236648384,1.6638412922722299
