name,TI-6AL-4V MILL ANNEAL,TI-6AL-4V MILL ANNEAL,TI-6AL-4V DUPLEX ANNEAL,TI-6AL-4V DUPLEX ANNEAL
axis,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$
377,0.43279467739343985,103.59338652662593,0.44853325555355356,112.73809129101139
378,0.4338961183405598,103.35378161855198,0.4497052608918919,112.45974952905692
379,0.43499755928767975,103.11489577477062,0.4508772662302302,112.18279385323102
380,0.4360990002347997,102.87674365733457,0.45204927156856856,111.90723444481172
381,0.43720044118191964,102.63933959389847,0.4532212769069069,111.63308001024599
382,0.4383018821290396,102.40269750612231,0.4543932822452452,111.3603376934113
383,0.43940332307615954,102.16683083819635,0.45556528758358356,111.08901298791471
384,0.4405047640232795,101.93175248548565,0.4567372929219219,110.81910964942634
385,0.4416062049703995,101.69747472329769,0.4579092982602603,110.55062960804847
386,0.44270764591751943,101.46400913576842,0.4590813035985986,110.2835728807209
387,0.4438090868646394,101.23136654487216,0.46025330893693694,110.01793748366244
388,0.4449105278117593,100.99955693954966,0.4614253142752753,109.75371934484659
389,0.4460119687588793,100.76858940495941,0.4625973196136136,109.49091221651464
390,0.4471134097059992,100.53847205184844,0.46376932495195194,109.22950758772352
391,0.44821485065311917,100.30921194604537,0.4649413302902903,108.96949459692878
392,0.4493162916002391,100.08081503807269,0.4661133356286286,108.71085994460522
393,0.45041773254735906,99.85328609288258,0.46728534096696694,108.45330316681206
394,0.451519173494479,99.6266286197113,0.4684573463053053,108.19665937620812
395,0.45262061444159896,99.40084480205566,0.4696293516436436,107.9409583059281
396,0.45372205538871896,99.17593542777045,0.470801356981982,107.68622460449525
397,0.4548234963358389,98.95189981928687,0.47197336232032033,107.43268397356161
398,0.45592493728295885,98.7287357639522,0.47314536765865867,107.18038474160592
399,0.4570263782300788,98.50665838416774,0.474317372996997,106.92936100390716
400,0.45812781917719875,98.28564076724037,0.47548937833533533,106.67964265818242
401,0.4592292601243187,98.06565168646966,0.47666138367367367,106.43125538204245
402,0.46033070107143864,97.84665919667137,0.477833389012012,106.18422061026754
403,0.4614321420185586,97.62863054317803,0.47900539435035033,105.93855551190124
404,0.46253358296567854,97.41153207114023,0.48017739968868867,105.69427296716351
405,0.4636350239127985,97.19532913512734,0.481349405027027,105.4513815441839
406,0.46473646485991843,96.97998600902906,0.48252141036536533,105.20988547555262
407,0.46583790580703843,96.76546579625654,0.4836934157037037,104.96978463469107
408,0.4669393467541584,96.55173034024372,0.48486542104204206,104.73107451204204
409,0.4680407877012783,96.33874013524925,0.4860374263803804,104.49374619107864
410,0.4691422286483983,96.12645423745704,0.4872094317187187,104.25778632413203
411,0.4702436695955182,95.91483017637952,0.48838143705705706,104.02317710803831
412,0.47134511054263817,95.70397419539113,0.4895534423953954,103.78989625960564
413,0.4724465514897581,95.49404081194632,0.4907254477337337,103.55791699089866
414,0.47354799243687806,95.28501998870014,0.49189745307207206,103.32720798434332
415,0.474649433383998,95.0769014149485,0.4930694584104104,103.09773336765082
416,0.47575087433111796,94.86967445034273,0.4942414637487487,102.86945268855928
417,0.4768523152782379,94.66332806914447,0.49541346908708705,102.64232088939661
418,0.4779537562253579,94.45785080502111,0.49658547442542544,102.4164303167055
419,0.47905519717247785,94.25323069638262,0.4977574797637638,102.19249383177049
420,0.4801566381195978,94.04945523225916,0.4989294851021021,101.97076510207634
421,0.48125807906671775,93.84651129871956,0.5001014904404404,101.75115500132895
422,0.4823595200138377,93.64438512583092,0.5012734957787788,101.53357559205818
423,0.48346096096095764,93.44306223515855,0.502445501117117,101.31794007055284
424,0.4845624019080776,93.24252738780734,0.5036175064554554,101.10416271254398
425,0.48566384285519754,93.0427645330045,0.5047895117937937,100.89215881963423
426,0.4867652838023175,92.84375675722164,0.5059615171321321,100.68184466647493
427,0.48786672474943743,92.64548623383945,0.5071335224704705,100.47313744869065
428,0.4889681656965574,92.44793417335251,0.5083055278088088,100.26595523155035
429,0.4900696066436774,92.25108077411457,0.5094775331471472,100.06021689938586
430,0.4911710475907973,92.0549051736262,0.5106495384854854,99.85584210575765
431,0.4922724885379173,91.85938540036149,0.5118215438238238,99.65267564616404
432,0.4933739294850372,91.66449832613723,0.5129935491621621,99.45041166473172
433,0.49447537043215717,91.47021961902183,0.5141655545005005,99.24893904547423
434,0.4955768113792771,91.27652369678655,0.5153375598388388,99.0481458420173
435,0.49667825232639706,91.08338368089564,0.5165095651771772,98.84791920441124
436,0.497779693273517,90.89077135103942,0.5176815705155156,98.64814530647851
437,0.49888113422063696,90.69865710020704,0.5188535758538538,98.44870927369584
438,0.4999825751677569,90.50700989030045,0.5200255811921922,98.2494951116125
439,0.5010840161148769,90.31579720828941,0.5211975865305305,98.05038563480302
440,0.5021854570619968,90.1249850229075,0.5223695918688689,97.85126239635441
441,0.5032868980091167,89.93453774188856,0.5235415972072072,97.65200561789072
442,0.5043883389562367,89.74441816974459,0.5247136025455456,97.45249412013007
443,0.5054897799033566,89.55458746608427,0.5258856078838838,97.25260525397815
444,0.5065912208504766,89.36500510447246,0.5270576132222222,97.05243223191772
445,0.5076926617975965,89.1756288318304,0.5282296185605605,96.85253354560312
446,0.5087941027447165,88.9864146283773,0.5294016238988989,96.65287952019386
447,0.5098955436918364,88.79772140604716,0.5305736292372373,96.4534429406559
448,0.5109969846389564,88.60961093908969,0.5317456345755756,96.25419906635747
449,0.5120984255860763,88.42208736338286,0.5329176399139139,96.05512564683397
450,0.5131998665331963,88.23515516666555,0.5340896452522522,95.85620293871855
451,0.5143013074803163,88.04881919463345,0.5352616505905906,95.65741372384221
452,0.5154027484274363,87.86308465791318,0.5364336559289289,95.45874332850103
453,0.5165041893745562,87.67795713991556,0.5376056612672673,95.2601796438917
454,0.5176056303216761,87.49344260556988,0.5387776666056056,95.06171314771396
455,0.518707071268796,87.30954741093532,0.5399496719439439,94.86337654189327
456,0.519808512215916,87.126278313694,0.5411216772822822,94.66525453743039
457,0.520909953163036,86.94364248452132,0.5422936826206206,94.46735939709983
458,0.522011394110156,86.76164751933798,0.543465687958959,94.26991994841381
459,0.5231128350572759,86.58030145243897,0.5446376932972973,94.07297970896944
460,0.5242142760043959,86.399612770504,0.5458096986356357,93.87653238693612
461,0.5253157169515158,86.21959042748607,0.5469817039739739,93.680576385162
462,0.5264171578986357,86.04024386038022,0.5481537093123123,93.48511481792704
463,0.5275185988457557,85.861583005871,0.5493257146506506,93.29015552916643
464,0.5286200397928756,85.68361831786,0.550497719988989,93.09571111216133
465,0.5297214807399956,85.50636078587218,0.5516697253273273,92.90179893069796
466,0.5308229216871155,85.32982195434201,0.5528417306656657,92.70844114169667
467,0.5319243626342355,85.15401394277852,0.5540137360040039,92.51566471930808
468,0.5330258035813554,84.97894946681129,0.5551857413423423,92.32350148047863
469,0.5341272445284754,84.80464186011314,0.5563577466806807,92.13198811198464
470,0.5352286854755953,84.63110509720455,0.557529752019019,91.94116536777874
471,0.5363301264227153,84.45835381713691,0.5587017573573574,91.7502048003053
472,0.5374315673698352,84.28640334805434,0.5598737626956957,91.55906134484796
473,0.5385330083169552,84.1152697326358,0.561045768034034,91.367690758966
474,0.5396344492640751,83.94496975441626,0.5622177733723723,91.17604957638704
475,0.5407358902111951,83.77552096498762,0.5633897787107107,90.98409506173525
476,0.541837331158315,83.60694171207797,0.564561784049049,90.7917851660977
477,0.542938772105435,83.43925116851231,0.5657337893873874,90.59907848342779
478,0.5440402130525549,83.27246936204979,0.5669057947257257,90.40593420778598
479,0.545141653999675,83.10661720610331,0.568077800064064,90.21231209141826
480,0.5462430949467949,82.9417165313363,0.5692498054024024,90.0181724036711
481,0.5473445358939149,82.77779011814023,0.5704218107407407,89.82347589074456
482,0.5484459768410348,82.61486172999072,0.5715938160790791,89.62818373628255
483,0.5495474177881547,82.45295614768352,0.5727658214174174,89.43225752279967
484,0.5506488587352747,82.29209920445001,0.5739378267557558,89.23565919394625
485,0.5517502996823946,82.13231782195123,0.575109832094094,89.03835101761072
486,0.5528517406295146,81.97364004715264,0.5762818374324324,88.84059940918522
487,0.5539531815766345,81.8160950900769,0.5774538427707707,88.64247384347915
488,0.5550546225237545,81.6596592320093,0.5786258481091091,88.44398035736289
489,0.5561560634708744,81.50408564666077,0.5797978534474474,88.24512699615664
490,0.5572575044179944,81.34937100292461,0.5809698587857858,88.04592381578979
491,0.5583589453651143,81.19551173203338,0.5821418641241242,87.84638288607033
492,0.5594603863122343,81.04250403964895,0.5833138694624624,87.64651829506273
493,0.5605618272593542,80.89034391859688,0.5844858748008008,87.44634615457578
494,0.5616632682064742,80.73902716224363,0.5856578801391391,87.2458846067588
495,0.5627647091535941,80.58854937851953,0.5868298854774775,87.04515383180735
496,0.5638661501007141,80.43890600458366,0.5880018908158158,86.84417605677704
497,0.564967591047834,80.29009232213403,0.5891738961541542,86.64297556550854
498,0.566069031994954,80.14210347336129,0.5903459014924924,86.44157870965942
499,0.5671704729420739,79.99493447754634,0.5915179068308308,86.24001392084675
500,0.5682719138891938,79.8485802483019,0.5926899121691691,86.03831172389769
501,0.5693733548363139,79.70303561145838,0.5938619175075075,85.83653095825261
502,0.5704747957834339,79.55829532359262,0.5950339228458459,85.6347300067031
503,0.5715762367305538,79.414354091202,0.5962059281841842,85.43295106419588
504,0.5726776776776737,79.27120659052166,0.5973779335225226,85.23123870895725
505,0.5737791186247937,79.12884748798552,0.5985499388608608,85.02963992562367
506,0.5748805595719136,78.98727146133155,0.5997219441991992,84.82820412951472
507,0.5759820005190336,78.84647322135147,0.6008939495375375,84.62698319204884
508,0.5770834414661535,78.70644753428317,0.6020659548758759,84.42603146730252
509,0.5781848824132735,78.56718924484821,0.6032379602142142,84.22540581971268
510,0.5792863233603934,78.4286932999327,0.6044099655525526,84.02516565292115
511,0.5803877643075134,78.29095477291206,0.6055819708908908,83.82537293976219
512,0.5814892052546333,78.15396888862018,0.6067539762292292,83.62609225339419
513,0.5825906462017533,78.0177310489622,0.6079259815675676,83.42739079957263
514,0.5836920871488732,77.88223685917086,0.6090979869059059,83.22933845006692
515,0.5847935280959932,77.74748215470792,0.6102699922442443,83.03200777722051
516,0.5858949690431131,77.61346302880824,0.6114419975825826,82.83547408965264
517,0.5869964099902331,77.48017586066821,0.6126140029209209,82.63981546910462
518,0.588097850937353,77.34792014576986,0.6137860082592592,82.44504414353102
519,0.589199291884473,77.21667494942787,0.6149580135975976,82.2507547195769
520,0.5903007328315929,77.08640318670801,0.6161300189359359,82.0569728483578
521,0.5914021737787128,76.95706974943053,0.6173020242742743,81.86372448627324
522,0.5925036147258328,76.82864150606893,0.6184740296126126,81.67103588694658
523,0.5936050556729527,76.70108730255146,0.6196460349509509,81.47893359391006
524,0.5947064966200728,76.57437796396276,0.6208180402892893,81.28744443403801
525,0.5958079375671927,76.44848629714696,0.6219900456276276,81.0965955117242
526,0.5969093785143127,76.3233870942117,0.623162050965966,80.90641420380778
527,0.5980108194614326,76.19905713693278,0.6243340563043043,80.71692815524305
528,0.5991122604085526,76.07547520206086,0.6255060616426427,80.52816527551778
529,0.6002137013556725,75.95262206752828,0.6266780669809809,80.34015373581683
530,0.6013151423027925,75.83048051955684,0.6278500723193193,80.1529219669316
531,0.6024165832499124,75.70903536066798,0.6290220776576576,79.96649865791693
532,0.6035180241970324,75.58822560369124,0.630194082995996,79.78091275549318
533,0.6046194651441523,75.46791954664349,0.6313660883343343,79.5961934641957
534,0.6057209060912723,75.34808988981617,0.6325380936726727,79.4123702472694
535,0.6068223470383922,75.22871060968936,0.633710099011011,79.22947282831113
536,0.6079237879855122,75.10975695642021,0.6348821043493493,79.0475311936567
537,0.6090252289326321,74.99120545211595,0.6360541096876877,78.86657559551554
538,0.6101266698797521,74.87303388988903,0.637226115026026,78.68663655585104
539,0.611228110826872,74.75522133369687,0.6383981203643644,78.50774487100696
540,0.612329551773992,74.63774811896427,0.6395701257027027,78.32993161708148
541,0.6134309927211119,74.52059585398945,0.640742131041041,78.15322815604523
542,0.6145324336682318,74.40374742213439,0.6419141363793793,77.9776661426084
543,0.6156338746153518,74.28718698479723,0.6430861417177177,77.80327753183128
544,0.6167353155624717,74.17089998516867,0.644258147056056,77.63009458748395
545,0.6178367565095917,74.05487315277323,0.6454301523943944,77.45814989115007
546,0.6189381974567117,73.93909450879127,0.6466021577327328,77.287476352078
547,0.6200396384038317,73.8235533721671,0.647774163071071,77.11810721777812
548,0.6211410793509516,73.7082403664989,0.6489461684094094,76.95007608536612
549,0.6222425202980716,73.5931474277126,0.6501181737477477,76.78341691365324
550,0.6233439612451915,73.47826781251968,0.6512901790860861,76.61816403598223
551,0.6244454021923115,73.36359610765757,0.6524621844244244,76.45421450148076
552,0.6255468431394314,73.24912823991421,0.6536341897627628,76.2916398653821
553,0.6266482840865514,73.13486148693569,0.654806195101101,76.13075413125063
554,0.6277497250336713,73.02079448881788,0.6559782004394394,75.97151470977816
555,0.6288511659807913,72.90692726048047,0.6571502057777777,75.81388064961847
556,0.6299526069279112,72.79326120482612,0.6583222111161161,75.65781258741607
557,0.6310540478750312,72.67979912668099,0.6594942164544545,75.50327269879071
558,0.6321554888221511,72.56640368617057,0.6606662217927928,75.35022465027532
559,0.6332569297692711,72.45305485545752,0.6618382271311312,75.19863355220907
560,0.634358370716391,72.33974234651598,0.6630102324694694,75.04846591258595
561,0.635459811663511,72.22645660169981,0.6641822378078078,74.89968959185686
562,0.6365612526106309,72.11318879756213,0.6653542431461461,74.75227375868694
563,0.6376626935577508,71.9999308493499,0.6665262484844845,74.60618884666694
564,0.6387641345048708,71.88667541617231,0.6676982538228228,74.46140651198127
565,0.6398655754519907,71.77341590684328,0.6688702591611612,74.31789959202786
566,0.6409670163991107,71.66014648639855,0.6700422644994994,74.17564206499475
567,0.6420684573462306,71.5468620832858,0.6712142698378378,74.03460901039057
568,0.6431698982933507,71.43355839723053,0.6723862751761762,73.89477657053017
569,0.6442713392404706,71.32023190777478,0.6735582805145145,73.75612191297435
570,0.6453727801875906,71.20687988349097,0.6747302858528529,73.61862319392483
571,0.6464742211347105,71.0935003918687,0.6759022911911912,73.48225952257305
572,0.6475756620818305,70.98009230987701,0.6770742965295296,73.34701092640506
573,0.6486771030289504,70.86665533520011,0.6782463018678678,73.21285831745985
574,0.6497785439760704,70.7531899981476,0.6794183072062062,73.07978345954237
575,0.6508799849231903,70.6396976742381,0.6805903125445445,72.94776893639289
576,0.6519814258703103,70.5261805974582,0.6817623178828829,72.81679812080823
577,0.6530828668174302,70.41264187419416,0.6829343232212212,72.6868551447205
578,0.6541843077645502,70.29908549783967,0.6841063285595596,72.55792487022849
579,0.6552857487116701,70.18551636407544,0.6852783338978979,72.42999286158506
580,0.6563871896587901,70.0719402868252,0.6864503392362362,72.30304535813838
581,0.65748863060591,69.95836401488403,0.6876223445745746,72.17706924822792
582,0.65859007155303,69.8447952492223,0.6887943499129129,72.05205204403599
583,0.6596915125001499,69.73124266096251,0.6899663552512513,71.92798185739288
584,0.6607929534472698,69.61771591003146,0.6911383605895896,71.80484737653688
585,0.6618943943943898,69.50422566448542,0.6923103659279279,71.6826378438299
586,0.6629958353415097,69.3907836205107,0.6934823712662662,71.56134303442668
587,0.6640972762886297,69.27740252309707,0.6946543766046046,71.44095323589899
588,0.6651987172357496,69.16409618738665,0.6958263819429429,71.32145922881499
589,0.6663001581828696,69.05087952069556,0.6969983872812813,71.2028522682727
590,0.6674015991299896,68.93776854521138,0.6981703926196197,71.08512406638812
591,0.6685030400771096,68.82478042136275,0.6993423979579579,70.96826677573881
592,0.6696044810242295,68.71193347186545,0.7005144032962963,70.85227297376129
593,0.6707059219713495,68.59924720644052,0.7016864086346346,70.73713564810343
594,0.6718073629184694,68.48674234720794,0.702858413972973,70.62284818293142
595,0.6729088038655894,68.37455813439544,0.7040304193113113,70.50940434619214
596,0.6740102448127093,68.26289170981411,0.7052024246496497,70.39679827782892
597,0.6751116857598293,68.15173380881774,0.7063744299879879,70.2850244789528
598,0.6762131267069492,68.04107800433802,0.7075464353263263,70.17407780196898
599,0.6773145676540692,67.93092070544239,0.7087184406646646,70.06395344165652
600,0.6784160086011891,67.82126115680965,0.709890446003003,69.95464692720392
601,0.6795174495483091,67.71210143912707,0.7110624513413413,69.84615411519879
602,0.680618890495429,67.6034464704052,0.7122344566796797,69.73847118357288
603,0.681720331442549,67.49530400821348,0.713406462018018,69.63159462650066
604,0.6828217723896689,67.38768465283486,0.7145784673563563,69.52552125025377
605,0.6839232133367888,67.28060185133978,0.7157504726946947,69.42024817000929
606,0.6850246542839088,67.17407190257988,0.716922478033033,69.31577280761317
607,0.6861260952310287,67.06811396310175,0.7180944833713714,69.21209289029814
608,0.6872275361781487,66.96265463199579,0.7192664887097097,69.10920645035635
609,0.6883289771252686,66.85747361742834,0.720438494048048,69.0071118257668
610,0.6894304180723886,66.75256185160382,0.7216104993863863,68.90580766177727
611,0.6905318590195085,66.64791157653912,0.7227825047247247,68.80529291344115
612,0.6916332999666285,66.543516324167,0.723954510063063,68.70556684910846
613,0.6927347409137485,66.4393708971218,0.7251265154014014,68.6066290548722
614,0.6938361818608685,66.33547135020653,0.7262985207397398,68.50847943996924
615,0.6949376228079884,66.23181497254161,0.727470526078078,68.41111824313545
616,0.6960390637551084,66.12840027039479,0.7286425314164164,68.31454603991594
617,0.6971405047022283,66.02522695069315,0.7298145367547547,68.21876375092947
618,0.6982419456493483,65.92229590521656,0.7309865420930931,68.12365900213206
619,0.6993433865964682,65.81960919547238,0.7321585474314314,68.0291191623837
620,0.7004448275435882,65.71717003825198,0.7333305527697698,67.93512196152011
621,0.7015462684907081,65.61498279186905,0.734502558108108,67.84164448086688
622,0.7026477094378281,65.51305294307907,0.7356745634464464,67.74866314639794
623,0.703749150384948,65.41138709468048,0.7368465687847847,67.65615372269632
624,0.704850591332068,65.30999295379716,0.7380185741231231,67.5640913077119
625,0.7059520322791879,65.20887932084378,0.7391905794614615,67.47245032832019
626,0.7070534732263078,65.10805607917044,0.7403625847997998,67.38120453667946
627,0.7081549141734278,65.00753418539091,0.7415345901381382,67.2903270073879
628,0.7092563551205477,64.90732566039189,0.7427065954764764,67.1997901354404
629,0.7103577960676677,64.80744358102247,0.7438786008148148,67.1095656349836
630,0.7114592370147876,64.70790207246795,0.7450506061531531,67.01962453887178
631,0.7125606779619076,64.60871630130222,0.7462226114914915,66.9299371990213
632,0.7136621189090275,64.50990246922386,0.7473946168298298,66.8404732875647
633,0.7147635598561475,64.4114778074726,0.7485666221681682,66.75120179880405
634,0.7158650008032674,64.31346057192812,0.7497386275065064,66.66209105196432
635,0.7169664417503875,64.21587003888993,0.7509106328448448,66.57310869474514
636,0.7180678826975074,64.1187265015389,0.7520826381831832,66.4842217076726
637,0.7191693236446274,64.02205126708081,0.7532546435215215,66.39539640925108
638,0.7202707645917473,63.92586665457038,0.7544266488598599,66.30659846191308
639,0.7213722055388673,63.83019599341825,0.7555986541981982,66.21779287876959
640,0.7224736464859872,63.73506362257862,0.7567706595365365,66.12894403115934
641,0.7235750874331072,63.64049489041859,0.7579426648748748,66.04001565699778
642,0.7246765283802271,63.5465161552694,0.7591146702132132,65.95097086992519
643,0.7257779693273471,63.45315478665871,0.7602866755515515,65.86177216925434
644,0.726879410274467,63.36043916722522,0.7614586808898899,65.77269968417399
645,0.727980851221587,63.26839869531387,0.7626306862282282,65.68394946333508
646,0.7290822921687069,63.177063788253406,0.7638026915665665,65.59554083732252
647,0.7301837331158268,63.0864658863155,0.7649746969049049,65.50749506578097
648,0.7312851740629468,62.99663745735448,0.7661467022432432,65.41983539918829
649,0.7323866150100667,62.907612002130115,0.7673187075815816,65.3325871418022
650,0.7334880559571867,62.81917928040082,0.7684907129199199,65.24577771577884
651,0.7345894969043066,62.731344206994386,0.7696627182582583,65.15943672646522
652,0.7356909378514266,62.64411486439843,0.7708347235965965,65.07359602886288
653,0.7367923787985465,62.55749919035324,0.7720067289349349,64.98828979526614
654,0.7378938197456665,62.47150496356847,0.7731787342732732,64.90355458407124
655,0.7389952606927864,62.38613978994278,0.7743507396116116,64.81942940975964
656,0.7400967016399064,62.30141108928608,0.7755227449499499,64.7359558140535
657,0.7411981425870264,62.217326082543465,0.7766947502882883,64.65317793824369
658,0.7422995835341464,62.13389177952292,0.7778667556266267,64.57114259669079
659,0.7434010244812663,62.05111496712422,0.7790387609649649,64.48989935149933
660,0.7445024654283863,61.9690021980705,0.7802107663033033,64.40950058836384
661,0.7456039063755062,61.887559780143455,0.7813827716416416,64.33000159358788
662,0.7467053473226262,61.80679376591929,0.78255477697998,64.25146063227679
663,0.7478067882697461,61.726709943008245,0.7837267823183183,64.17396819250585
664,0.7489082292168661,61.64731382479661,0.7848987876566567,64.09776253603219
665,0.750009670163986,61.56861064169043,0.7860707929949949,64.02288820455271
666,0.751111111111106,61.49060533286214,0.7872427983333333,63.94939407574962
667,0.7522125520582259,61.41330253850014,0.7884148036716716,63.87733342684039
668,0.7533139930053458,61.336777673245,0.78958680901001,63.80676399946698
669,0.7544154339524658,61.26106986756873,0.7907588143483484,63.73774806592304
670,0.7555168748995857,61.18617028482327,0.7919308196866867,63.669880484646335
671,0.7566183158467057,61.11207032978302,0.793102825025025,63.6028367220337
672,0.7577197567938256,61.038761632095294,0.7942748303633633,63.53660084693414
673,0.7588211977409456,60.96623603032546,0.7954468357017017,63.47115780753669
674,0.7599226386880655,60.89448555659664,0.79661884104004,63.40649342895118
675,0.7610240796351855,60.82350242182343,0.7977908463783784,63.3425944115385
676,0.7621255205823054,60.75327900154065,0.7989628517167167,63.279448329992626
677,0.7632269615294254,60.68380782232636,0.800134857055055,63.21704363317266
678,0.7643284024765453,60.61508154881932,0.8013068623933933,63.15536964468601
679,0.7654298434236654,60.547092971331345,0.8024788677317317,63.094416564221845
680,0.7665312843707853,60.47983499405359,0.8036508730700701,63.034175469636196
681,0.7676327253179053,60.41330062385772,0.8048228784084084,62.974638319786614
682,0.7687341662650252,60.34748295969205,0.8059948837467468,62.9157979581179
683,0.7698356072121452,60.28237518257057,0.807166889085085,62.85764811699956
684,0.7709370481592651,60.21797054615871,0.8083388944234234,62.800183422812346
685,0.7720384891063851,60.15426236795182,0.8095108997617617,62.743399401786746
686,0.773139930053505,60.09124402104904,0.8106829051001001,62.68729248659165
687,0.774241371000625,60.028908926521424,0.8118549104384384,62.631860023674065
688,0.7753428119477449,59.967250546374736,0.8130269157767768,62.57710028134896
689,0.7764442528948649,59.9062623771064,0.814198921115115,62.523012458640714
690,0.7775456938419848,59.84593794385744,0.8153709264534534,62.46959669487454
691,0.7786471347891047,59.78627079515879,0.8165429317917918,62.416854080018766
692,0.7797485757362247,59.727254498271364,0.8177149371301301,62.364786665778254
693,0.7808500166833446,59.668882635122095,0.8188869424684685,62.31339747743821
694,0.7819514576304646,59.61114879883333,0.8200589478068068,62.26269052645858
695,0.7830528985775845,59.55404659084692,0.8212309531451452,62.21267082381936
696,0.7841543395247045,59.49756961864327,0.8224029584834834,62.16334439411689
697,0.7852557804718244,59.44171149405449,0.8235749638218218,62.11471829041044
698,0.7863572214189444,59.38646583217221,0.8247469691601601,62.066800609819246
699,0.7874586623660643,59.3318262508498,0.8259189744984985,62.01960050987171
700,0.7885601033131843,59.27778637079939,0.8270909798368368,61.97312822560303
701,0.7896615442603042,59.22433981628283,0.8282629851751752,61.92739508740599
702,0.7907629852074243,59.17148021639783,0.8294349905135135,61.88241353963061
703,0.7918644261545442,59.11920120695824,0.8306069958518518,61.8381971599354
704,0.7929658671016642,59.067496432968866,0.8317790011901902,61.79476067938907
705,0.7940673080487841,59.01635955169483,0.8329510065285285,61.75212000332347
706,0.7951687489959041,58.96578423632536,0.8341230118668669,61.71029223293626
707,0.796270189943024,58.91576418023221,0.8352950172052052,61.669295687644954
708,0.797371630890144,58.866293101822976,0.8364670225435435,61.62914992819213
709,0.7984730718372639,58.81736474998763,0.8376390278818818,61.58963732283031
710,0.7995745127843839,58.768972910141265,0.8388110332202202,61.55069921177553
711,0.8006759537315038,58.72111141086013,0.8399830385585585,61.51232559697229
712,0.8017773946786237,58.67377413111258,0.8411550438968969,61.47450640461694
713,0.8028788356257437,58.62695500808465,0.8423270492352353,61.437231484919955
714,0.8039802765728636,58.5806480455998,0.8434990545735735,61.40049061240713
715,0.8050817175199836,58.534847323133626,0.8446710599119119,61.36427348676107
716,0.8061831584671035,58.48954700542281,0.8458430652502502,61.32856973420132
717,0.8072845994142235,58.44474135266846,0.8470150705885886,61.29336890940494
718,0.8083860403613434,58.400424731334176,0.8481870759269269,61.25866049796652
719,0.8094874813084634,58.356591625538684,0.8493590812652653,61.22443391939678
720,0.8105889222555833,58.31323664904265,0.8505310866036035,61.19067853066188
721,0.8116903632027033,58.27035455783037,0.8517030919419419,61.15738363026201
722,0.8127918041498232,58.227940263285795,0.8528750972802802,61.12453846284872
723,0.8138932450969432,58.18598884596303,0.8540471026186186,61.09213222438303
724,0.8149946860440632,58.14449556995138,0.855219107956957,61.06015406783218
725,0.8160961269911832,58.10345589783519,0.8563911132952953,61.02859310940644
726,0.8171975679383031,58.062865506247505,0.8575631186336337,60.997438435334935
727,0.8182990088854231,58.022720302019025,0.8587351239719719,60.96667910918165
728,0.819400449832543,57.983016438920956,0.8599071293103103,60.93630417970073
729,0.820501890779663,57.94375033500286,0.8610791346486486,60.906302689230664
730,0.8216033317267829,57.904918690524674,0.862251139986987,60.87666368262997
731,0.8227047726739029,57.86651850648326,0.8634231453253253,60.84737621674939
732,0.8238062136210228,57.82854710373397,0.8645951506636637,60.81842937044675
733,0.8249076545681427,57.79100214270554,0.8657671560020019,60.789812255139175
734,0.8260090955152627,57.75388164371106,0.8669391613403403,60.76151402589619
735,0.8271105364623826,57.71718400785225,0.8681111666786787,60.73352389307125
736,0.8282119774095026,57.68090803851868,0.869283172017017,60.7058311344739
737,0.8293134183566225,57.645052963481504,0.8704551773553554,60.67842510808056
738,0.8304148593037425,57.60961845758188,0.8716271826936937,60.65129526528584
739,0.8315163002508624,57.57460466601327,0.872799188032032,60.62443116469207
740,0.8326177411979824,57.540012228199174,0.8739711933703703,60.597822486439945
741,0.8337191821451023,57.50584230226448,0.8751431987087087,60.57145904707749
742,0.8348206230922223,57.4720965901019,0.876315204047047,60.54533081496905
743,0.8359220640393422,57.43877736303277,0.8774872093853854,60.51942792624399
744,0.8370235049864622,57.40588748806225,0.8786592147237237,60.4937407012844
745,0.8381249459335821,57.37343045472924,0.879831220062062,60.46825966175323
746,0.8392263868807022,57.34141040255042,0.8810032254004004,60.44297554816087
747,0.8403278278278221,57.309832149059496,0.8821752307387387,60.41787933797229
748,0.8414292687749421,57.27870121844,0.8833472360770771,60.39296226425323
749,0.842530709722062,57.248023870753606,0.8845192414154154,60.36821583485567
750,0.843632150669182,57.21780713176218,0.8856912467537538,60.34363185214374
751,0.8447335916163019,57.18805882334466,0.886863252092092,60.31920243325805
752,0.8458350325634219,57.15878759450871,0.8880352574304304,60.2949200309206
753,0.8469364735105418,57.13000295299616,0.8892072627687687,60.27077745477878
754,0.8480379144576617,57.1017152974837,0.8903792681071071,60.246767893288414
755,0.8491393554047817,57.07393595037777,0.8915512734454454,60.222884936137405
756,0.8502407963519016,57.04667719120369,0.8927232787837838,60.19912259720842
757,0.8513422372990216,57.01995229059012,0.8938952841221222,60.175475338080545
758,0.8524436782461415,56.99377554484688,0.8950672894604604,60.15193809207167
759,0.8535451191932615,56.96816231113826,0.8962392947987988,60.12850628881933
760,0.8546465601403814,56.94312904325054,0.8974113001371371,60.105175879402005
761,0.8557480010875014,56.918693327953505,0.8985833054754755,60.08194336199912
762,0.8568494420346213,56.89487392195756,0.8997553108138138,60.05880580809109
763,0.8579508829817413,56.871690789464154,0.9009273161521522,60.03576088919926
