name,1,1,1/12,1/12,1/3,1/3,1/6,1/6,2/3,2/3
axis,a/b,L,a/b,L,a/b,L,a/b,L,a/b,L
42,1.2152337394675015,1.4494752658936343,1.195654670434367,1.8314524819681526,1.202465488373793,1.739978219401503,1.199608864752532,1.8084931596446585,1.2045458617580147,1.5838946285965285
43,1.2438433279708545,1.459917943819587,1.2240223640497372,1.8334892967373455,1.2309072496006679,1.7453506001672872,1.2279852070467294,1.8110672502501126,1.2330876429118758,1.5930271871437773
44,1.2724529164742076,1.4700944493386432,1.2523900576651075,1.8359403238683458,1.2593490108275427,1.7505485594746446,1.256361549340927,1.8138837233749263,1.2616294240657366,1.6019021031661556
45,1.3010625049775606,1.4800082205417773,1.2807577512804778,1.8387975206352616,1.287790772054418,1.7556201714683002,1.2847378916351244,1.8169770200290203,1.2901712052195975,1.6105353340231972
46,1.3296720934809136,1.489664706582536,1.309125444895848,1.8420164740962983,1.3162325332812927,1.7606018360002083,1.3131142339293218,1.8203483516222252,1.3187129863734586,1.6189360639529236
47,1.3582816819842667,1.499070563787258,1.3374931385112183,1.845526749854344,1.3446742945081676,1.7655193549235002,1.3414905762235192,1.823972004247953,1.3472547675273194,1.6271079653330358
48,1.3868912704876197,1.5082328490714505,1.3658608321265886,1.849242920393276,1.3731160557350428,1.7703893324750333,1.3698669185177168,1.8278026896887032,1.3757965486811803,1.6350507539065116
49,1.4155008589909726,1.5171582981996692,1.394228525741959,1.8530753144368137,1.4015578169619176,1.7752207608374957,1.3982432608119142,1.8317832580859146,1.4043383298350414,1.642761873570148
50,1.4441104474943256,1.525852763273871,1.4225962193573294,1.856939618221176,1.4299995781887929,1.7800166587593549,1.4266196031061116,1.8358521168154138,1.4328801109889022,1.6502381499771257
51,1.4727200359976786,1.5343208649007822,1.4509639129726997,1.8607646149029895,1.4584413394156677,1.7847756458171058,1.4549959454003092,1.8399497792645072,1.461421892142763,1.6574772670866404
52,1.5013296245010317,1.5425658897611787,1.47933160658807,1.8644975486171917,1.4868831006425425,1.7894933561811421,1.4833722876945066,1.8440240856916028,1.489963673296624,1.6644789472006807
53,1.5299392130043847,1.5505899378608141,1.5076993002034402,1.8681068329363753,1.5153248618694177,1.7941636213442846,1.511748629988704,1.8480337860157194,1.518505454450485,1.6712457482444392
54,1.5585488015077378,1.5583942958006256,1.5360669938188105,1.8715820692720024,1.5437666230962925,1.7987793795834905,1.5401249722829013,1.8519503387614387,1.5470472356043459,1.6777834312292337
55,1.5871583900110908,1.5659799880816108,1.5644346874341808,1.87493158164856,1.5722083843231673,1.8033332986800308,1.568501314577099,1.8557579511394535,1.5755890167582067,1.6841008919687352
56,1.6157679785144439,1.573348437215142,1.592802381049551,1.878177889355207,1.6006501455500426,1.8078181253039884,1.5968776568712963,1.8594520410630606,1.6041307979120678,1.6902096907490287
57,1.644377567017797,1.5805021495767941,1.6211700746649214,1.8813517177885972,1.6290919067769174,1.8122267985410727,1.6252539991654937,1.863036445030562,1.6326725790659287,1.6961232495977274
58,1.67298715552115,1.5874453376153996,1.6495377682802916,1.8844852668593957,1.6575336680037926,1.8165523834541732,1.6536303414596911,1.8665197967722782,1.6612143602197895,1.7018558163635666
59,1.7015967440245028,1.5941843907911704,1.6779054618956621,1.8876055179408342,1.6859754292306675,1.8207878933349106,1.6820066837538887,1.8699115687758763,1.6897561413736506,1.7074213137274432
60,1.7302063325278558,1.6007281209506368,1.7062731555110324,1.8907283484144675,1.7144171904575423,1.8249260747799632,1.7103830260480861,1.873218291460663,1.7182979225275115,1.7128322029281449
61,1.7588159210312089,1.6070877251144737,1.7346408491264027,1.8938541434638023,1.7428589516844175,1.8289592282041214,1.7387593683422835,1.876440429074746,1.7468397036813723,1.7180984871262925
62,1.787425509534562,1.613276439322373,1.763008542741773,1.896965448511929,1.7713007129112923,1.832879127732128,1.767135710636481,1.8795703234021226,1.7753814848352332,1.7232269694817535
63,1.816035098037915,1.6193088857807352,1.7913762363571433,1.9000270072749539,1.7997424741381671,1.8366770892216913,1.7955120529306785,1.8825915005936393,1.8039232659890942,1.7282208542774016
64,1.844644686541268,1.6252001563440248,1.8197439299725136,1.902988284579173,1.8281842353650424,1.8403442151888485,1.823888395224876,1.8854794761915579,1.832465047142955,1.7330797474323543
65,1.873254275044621,1.630964703402293,1.8481116235878838,1.9057883214141982,1.8566259965919172,1.8438718220557253,1.8522647375190733,1.888204047084464,1.861006828296816,1.7378000757663297
66,1.901863863547974,1.6366151469845371,1.8764793172032541,1.9083624848245848,1.8850677578187924,1.8472520294966754,1.8806410798132709,1.8907328524632385,1.889548609450677,1.7423758963833582
67,1.9304734520513271,1.6421611264219147,1.9048470108186244,1.9106504624408545,1.9135095190456672,1.8504784674183519,1.9090174221074683,1.8930358531217557,1.918090390604538,1.7468000312145613
68,1.9590830405546802,1.6476083401718613,1.9332147044339947,1.9126046373000347,1.941951280272542,1.8535470355179773,1.9373937644016657,1.8950902086233636,1.9466321717583988,1.7510654179945158
69,1.9876926290580332,1.6529579146596036,1.961582398049365,1.9141978639932313,1.9703930414994173,1.856456632237618,1.965770106695863,1.8968849584732235,1.9751739529122596,1.755166542548922
70,2.0163022175613863,1.658206232519038,1.9899500916647355,1.9154296453956898,1.998834802726292,1.859209763171821,1.9941464489900607,1.898424858817708,2.0037157340661205,1.7591007919487962
71,2.0449118060647393,1.6633453070956403,2.0183177852801055,1.916329762049342,2.0272765639531674,1.8618129387121276,2.022522791284258,1.8997327527367143,2.0322575152199818,1.7628695730405939
72,2.0735213945680924,1.668363754890478,2.046685478895476,1.9169586042077784,2.055718325180042,1.8642767798290603,2.0508991335784557,1.900849965489006,2.0607992963738426,1.7664790432211137
73,2.1021309830714454,1.673248346102828,2.075053172510846,1.9174037615110262,2.084160086406917,1.86661577232758,2.079275475872653,1.9018343792029033,2.0893410775277035,1.7699403348301503
74,2.1307405715747985,1.6779860300145524,2.1034208661262164,1.9177727720299484,2.112601847633792,1.8688476428839544,2.1076518181668504,1.902756108383998,2.1178828586815643,1.7732691994756655
75,2.159350160078151,1.6825662818397515,2.131788559741587,1.918182451037301,2.141043608860667,1.8709923637640422,2.1360281604610476,1.9036909425013102,2.146424639835425,1.7764850644776171
76,2.187959748581504,1.6869835065890806,2.1601562533569574,1.9187456745588387,2.169485370087542,1.8730708438820396,2.164404502755245,1.904712119247514,2.174966420989286,1.7796095591195171
77,2.216569337084857,1.6912391996476162,2.1885239469723277,1.9195570286640544,2.197927131314417,1.875103407388784,2.192780845049443,1.905881294386536,2.203508202143147,1.7826646403036122
78,2.24517892558821,1.6953435094181248,2.216891640587698,1.9206790489696157,2.226368892541292,1.8771082055912651,2.22115718734364,1.9072397612803278,2.232049983297008,1.7856705418681953
79,2.2737885140915632,1.699315846720534,2.2452593342030682,1.9221311623696002,2.254810653768167,1.8790997400477671,2.2495335296378376,1.9088013652642075,2.260591764450869,1.7886437991029505
80,2.3023981025949163,1.7031842391985883,2.2736270278184385,1.9238834505926345,2.283252414995042,1.8810877028188333,2.277909871932035,1.9105484100464827,2.28913354560473,1.791595657715661
81,2.3310076910982693,1.7069831879560389,2.301994721433809,1.9258571797106503,2.3116941762219168,1.8830763317788417,2.3062862142262324,1.9124318549462822,2.317675326758591,1.7945311744272359
82,2.3596172796016224,1.7107500204774102,2.330362415049179,1.9279332296030929,2.340135937448792,1.88506444590027,2.33466255652043,1.914376679505557,2.3462171079124516,1.797449253842708
83,2.3882268681049754,1.7145198606871501,2.3587301086645494,1.929969122187703,2.368577698675667,1.887046284456057,2.3630388988146276,1.916292734179229,2.3747588890663125,1.800343796041388
84,2.4168364566083285,1.718319738702956,2.3870978022799196,1.9318234855657148,2.397019459902542,1.8890131455640091,2.3914152411088248,1.9180904803102057,2.4033006702201734,1.8032059368345676
85,2.4454460451116815,1.7221625784854557,2.41546549589529,1.9333855440056134,2.425461221129417,1.890955729467108,2.4197915834030224,1.9196999615068306,2.4318424513740347,1.8060272026948714
86,2.4740556336150346,1.7260422081785007,2.44383318951066,1.9346050638318708,2.4539029823562917,1.8928668910833655,2.4481679256972195,1.921089990818964,2.4603842325278955,1.808803098736043
87,2.5026652221183876,1.7299308107106652,2.4722008831260305,1.9355167023729076,2.482344743583167,1.8947443706417029,2.476544267991417,1.9222836918905686,2.4889260136817564,1.8115364252218438
88,2.5312748106217406,1.7337803621438832,2.5005685767414008,1.9362510817766927,2.5107865048100417,1.8965928950588378,2.5049206102856147,1.923365018536043,2.5174677948356172,1.8142393727125667
89,2.5598843991250937,1.7375295206784682,2.528936270356771,1.9370243563175178,2.5392282660369165,1.8984249140043499,2.533296952579812,1.9244710232708022,2.546009575989478,1.8169332865983863
90,2.5884939876284467,1.741116978210921,2.5573039639721413,1.9380995166194275,2.567670027263792,1.900259234365162,2.5616732948740095,1.9257651759823708,2.574551357143339,1.8196451099434512
91,2.6171035761318,1.7445011671223694,2.5856716575875116,1.939716242990529,2.5961117884906666,1.902116940998595,2.590049637168207,1.9273900317360408,2.6030931382972002,1.8223998202410905
92,2.645713164635153,1.7476841617664904,2.614039351202882,1.9419942033045192,2.6245535497175414,1.9040144172666214,2.6184259794624043,1.9294022909749937,2.631634919451061,1.825209195201246
93,2.674322753138506,1.7507345539754766,2.642407044818252,1.944828329074519,2.6529953109444167,1.9059540403886435,2.646802321756602,1.931703719748189,2.660176700604922,1.8280587499837906
94,2.702932341641859,1.753799115362627,2.6707747384336225,1.9478159449778607,2.6814370721712915,1.907914520410186,2.675178664050799,1.9339954556045527,2.688718481758783,1.8308975656972353
95,2.731541930145212,1.7570861031911091,2.6991424320489927,1.950288377469139,2.7098788333981667,1.909844838211378,2.7035550063449967,1.9358054914262437,2.7172602629126437,1.8336397008587957
96,2.760151518648565,1.760792940960216,2.727510125664363,1.9515652266880845,2.7383205946250415,1.9116689503978865,2.7319313486391943,1.9366726449278162,2.7458020440665045,1.8361920988907374
97,2.7887611071519176,1.764937938327448,2.7558778192797337,1.9516150344984715,2.7667623558519163,1.9133126557227889,2.7603076909333915,1.9366129386970847,2.7743438252203654,1.8385323564545737
98,2.8173706956552707,1.7690368337888485,2.784245512895104,1.9523929253367944,2.7952041170787916,1.9147701923701264,2.788684033227589,1.9370578825675904,2.8028856063742267,1.840871522554925
99,2.8459802841586237,1.7715417786037633,2.8126132065104743,1.9602434569336231,2.8236458783056664,1.9162362997043187,2.8170603755217867,1.9425338109081105,2.8314273875280875,1.8439531824688462
