name,p/b =1,p/b =1,p/b =2/3,p/b =2/3,p/b =1/3,p/b =1/3,p/b =1/6,p/b =1/6,p/b =1/12,p/b =1/12
37,1.354671188,0.7839953500391981,1.3330460272879088,0.7142126489228553,1.2384714636027694,0.6352132839421507,0.9530389142957252,0.5646059277042826,0.748228038534756,0.4698409308662122
38,1.394030994,0.7779682095123184,1.3699922681070793,0.7067698858906699,1.2755564487799493,0.6305633958736219,0.9898686891657462,0.5689787591592098,0.7848582979236662,0.48142405392572585
39,1.42900061,0.7720554230526375,1.4080247346028374,0.6995189562496194,1.3126790261689614,0.6239282984841054,1.0267384211280604,0.5731748284207557,0.8216402952704929,0.4926422219623446
40,1.466150027,0.765700373632572,1.444354831871507,0.6919514069630636,1.3483345306193162,0.6161567579402181,1.063584124838928,0.5769151970013696,0.8581636334401399,0.5047237966071529
41,1.503239439,0.7591116287127971,1.4815524232075146,0.6838396210061332,1.386080487268381,0.6080644876011607,1.1004719454849152,0.5802801027072295,0.8910643467308805,0.5145293473373791
42,1.540439192,0.753105555186605,1.5187719758350209,0.6758728002805213,1.4029889050786197,0.5999641185576707,1.1373870341465884,0.5827419210376426,0.9351016896008433,0.5230891950355034
43,1.57757188,0.7474538095016798,1.5545838895888515,0.6680177285562967,1.4267778967227365,0.5905593375813172,1.1690186357125814,0.583769348914933,0.9718599196772322,0.5309112954578893
44,1.612871949,0.7419193310930444,1.5931419495690986,0.6599330482534916,1.45653478644424,0.5791184544434037,1.2177315174190695,0.5837699746112983,1.0086513573370806,0.537519017130285
45,1.651771811,0.7366198178214446,1.63123832638605,0.6518409186082434,1.4866685119946141,0.5657539327473698,1.2530605215012918,0.5827648471815908,1.0454930113426484,0.5427506716140085
46,1.688902267,0.7314953341389051,1.6675135568689896,0.6438564443243738,1.5132711185121313,0.5511938731533348,1.2901035808504435,0.5802680822011528,1.0809200116864675,0.5473901771838762
47,1.726089618,0.7259838636965341,1.7038114178595776,0.6368270029737709,1.5430693085663503,0.5368436979795027,1.327230604089481,0.5747744169129602,1.1191547209255173,0.5513945203041422
48,1.763188434,0.719837597249261,1.7418553024154888,0.630660966900261,1.5699248499145915,0.523445363691263,1.3638768646354038,0.5648117654112585,1.1560409216893843,0.5553347854993255
49,1.800294729,0.7143847545180225,1.7789669053395274,0.6255354536800837,1.5967390909301171,0.5111019814647989,1.4009809154390198,0.5512455066217082,1.192946291058338,0.5574278069859682
50,1.837418134,0.7101019534618263,1.8160637947672784,0.6211521185013337,1.6294799296903144,0.5002707523401053,1.4339288707140043,0.5345291313740211,1.229903766635484,0.5579997841934128
51,1.874510005,0.7057271964713502,1.8531619657234502,0.6170005317564773,1.6539810245934214,0.4910318687848916,1.4577473557531393,0.5164495045408143,1.2668901301104367,0.5566849119766322
52,1.911914888,0.7017717097145981,1.8902446452851764,0.6130512651340311,1.6911273014574237,0.48381128942195395,1.4733401502631245,0.4979227897703568,1.3039915052159077,0.5538444565870918
53,1.948656441,0.6974041870658074,1.927312327189905,0.6096794482309011,1.7282390520495774,0.47899265478254016,1.4837402097696266,0.47912354991511763,1.341101249712332,0.5472344094824523
54,1.986065799,0.6935206183890036,1.964330912978152,0.6069237873312169,1.7653090365342905,0.4765169339104356,1.4974404377938924,0.46042099532121383,1.378773184904866,0.5363362907584787
55,2.022866781,0.6898436283946976,2.0014044280098777,0.6047461264986534,1.8023242223511962,0.4755422982241041,1.5125157398439129,0.44109266101253014,1.41217721166197,0.5220400937772564
56,2.059872918,0.6860312881133249,2.038422052288419,0.6025079855175691,1.8392446325143759,0.47559034623902113,1.5294963210635393,0.42132894117221786,1.4377391925918146,0.504954473260662
57,2.098051439,0.6821456574538538,2.0754362930455894,0.6004459867441253,1.876179027354608,0.47622280719889276,1.5503629600038304,0.4015230251156411,1.4561546721511567,0.48610783777649363
58,2.133521331,0.6785046485389288,2.1124898534926504,0.5981838653411494,1.9131722351313263,0.47775861025453664,1.5741099872440278,0.3831467859366883,1.4703937744996,0.46690063267859633
59,2.171104085,0.6752379290472917,2.1495295706272017,0.5957896380072245,1.9500676559979921,0.47990042642613134,1.6049855816541685,0.36880577389877384,1.4798434744807953,0.44698135916943055
60,2.20822779,0.6720664178919991,2.1865487745293835,0.5933690350853887,1.986948097571343,0.4825809537535546,1.6421485122801989,0.3611196188933314,1.486223012844209,0.42657039321181217
61,2.245235606,0.6687201202688117,2.223618845640071,0.5904442895482614,2.0238064627790817,0.4857088472733034,1.679108417680525,0.3604601975845086,1.494787573344802,0.4051069849235155
62,2.282308272,0.6651964832241611,2.2606786178281384,0.5874683463871472,2.060707842531294,0.4888331032198272,1.7159676204090588,0.36536320129692573,1.5003234642058279,0.38265395478236497
63,2.319400668,0.6617167052524591,2.29771893356709,0.5841848250019716,2.0976339074058,0.49134201935167887,1.752715591232021,0.3723648297522523,1.5039682185679695,0.35939026176793354
64,2.356501632,0.6580742684817668,2.3348119566962806,0.580415891624175,2.1345485953538486,0.49305902944981744,1.789525387555896,0.37952155500681356,1.5104730209706574,0.3362417948278519
65,2.393521728,0.654584887907506,2.3718940225351317,0.5766761159288931,2.1714442136765855,0.49447041260690267,1.8262606693022518,0.38659652637383957,1.519879171746608,0.3159155965761271
66,2.430592629,0.650652660832029,2.408970782929844,0.572611895526609,2.2084087975091857,0.4949471948238598,1.8630407677872602,0.3939132572218538,1.5330114652638938,0.2994948846159866
67,2.46644786,0.6465880309025173,2.446063168526002,0.567972213771265,2.245442971459988,0.49413325909912237,1.8997863087870424,0.4018925902064595,1.5412624190100481,0.2878655738959384
68,2.504808875,0.6428328594339281,2.483200631642326,0.562934620812211,2.2824430681648256,0.49186522295652163,1.9365550680972112,0.4092115474997051,1.5554556609831578,0.27979271982045123
69,2.541867848,0.6388026433804785,2.520288719044697,0.5576014777950575,2.319511706346647,0.48867230933162936,1.9733054687433533,0.41579963075023835,1.5652166119850266,0.2734319818045712
70,2.578908619,0.6350591927254041,2.5565187937407203,0.5517634635212388,2.3566181114741385,0.4840553849843284,2.0101473927292743,0.4215141585353283,1.577111107807085,0.26976331891735306
71,2.616044879,0.6308558644611632,2.594556161213738,0.546260931173099,2.394446388346299,0.4770464927651733,2.0469763576582354,0.42661088517629625,1.59186565166969,0.2693304995587479
72,2.653144148,0.6259127596235179,2.631675850879428,0.5412571376470183,2.4310165408188147,0.46734478043559763,2.083803702705077,0.43173233522184157,1.612257690947959,0.2732867893968479
73,2.690252601,0.6208811765588734,2.6688022890761895,0.5365319521449881,2.4679223265656423,0.4558142534455299,2.120459295250475,0.4361713757886207,1.6265167848125772,0.28201049691197055
74,2.727366521,0.6162294864567801,2.7058764310659646,0.5320507371441344,2.5061751209528698,0.4436249330897935,2.157491060421512,0.4404825061691551,1.6631073570895483,0.2939555712353621
75,2.764432707,0.6120952427915285,2.7429650726062076,0.5277539681011201,2.5350394232404305,0.4319532749805472,2.194390490222693,0.4428989170156905,1.6997381564391651,0.3068180009535501
76,2.801522845,0.6083434436183044,2.7800674971361765,0.5236725274145914,2.5718294081224125,0.42119435820102963,2.231296669532706,0.44483618758724885,1.7363076702485762,0.31979043343398017
77,2.838590702,0.6048833879067207,2.817147777215097,0.5199232319460418,2.609269158317018,0.41157484733242605,2.268239026210066,0.44674496128374985,1.7729676274763535,0.3320623933975716
78,2.875653379,0.6017781349988585,2.8541842165708187,0.5166456539962814,2.646318484323925,0.40319077411838106,2.3052108107459386,0.44652658946441653,1.8095263780690116,0.34343975387509806
79,2.912696464,0.5987864709934309,2.8912589706364997,0.5139087691906461,2.6834676803176594,0.396540614347779,2.3471880141587746,0.4424344687706856,1.8462789025606,0.35383140284511505
80,2.949779882,0.5951391998003899,2.928280605469804,0.511640677833592,2.72057568851515,0.39184188805933573,2.37947349659532,0.4337201238941297,1.8826300787586008,0.3630946783892643
81,2.979046208,0.5933349827129012,2.9653104496253273,0.5096646855165547,2.7576431152393335,0.3890378094657977,2.4163710411888606,0.42109928333998314,1.9194932872818375,0.37210913151945263
