name,p/b=1/12,p/b=1/12,p/b=1/6,p/b=1/6,p/b=1/3,p/b=1/3,p/b=2/3,p/b=2/3,p/b=1,p/b=1
13,0.06611276169355525,0.011967429411775268,0.05063362099773865,0.012366986999409685,0.050647601136800405,0.012016172749968348,0.06702771528002702,0.012515050260686049,0.061538252368164466,0.012324061383795267
14,0.06913139920981151,0.01202804702583034,0.053674961843630006,0.012384238402659623,0.0536900173780042,0.012030611318345168,0.07004803982895533,0.012565918387932619,0.06456367736343177,0.01237803365322852
15,0.07215003672606779,0.012100196053733464,0.05671630268952135,0.01240078753807725,0.05673243361920799,0.012053280979313586,0.07306836437788364,0.012621150081796133,0.06758910235869905,0.01243854288102898
16,0.07516867424232405,0.01218304551948274,0.059757643535412706,0.012416616239921845,0.05977484986041178,0.012084183518136298,0.07608868892681195,0.012681120622122342,0.07061452735396637,0.012505427593856392
17,0.07818731175858033,0.012275807725507461,0.06279898438130406,0.012431707915981175,0.06281726610161557,0.012123321332391997,0.07910901347574026,0.012746189730620713,0.07363995234923365,0.012578534326551214
18,0.0812059492748366,0.012377737488532372,0.0658403252271954,0.012446047685772687,0.06585968234281937,0.01217069738039248,0.08212933802466857,0.012816701802501067,0.07666537734450096,0.012657717460788028
19,0.08422458679109288,0.012488131375441932,0.06888166607308677,0.0124596225187447,0.06890209858402316,0.012226315129599779,0.08514966257359688,0.0128929861381102,0.07969080233976825,0.012742839063728978
20,0.08724322430734914,0.012606326939144583,0.07192300691897811,0.012472421372477616,0.07194451482522696,0.012290178505043254,0.08816998712252519,0.012975357174568526,0.08271622733503556,0.012833768726677183
21,0.09026186182360542,0.012731701954436994,0.07496434776486946,0.012484435330885101,0.07498693106643074,0.012362291837736733,0.0911903116714535,0.013064114717406693,0.08574165233030284,0.01293038340373017
22,0.09328049933986168,0.012863673653868346,0.0780056886107608,0.012495657742415291,0.07802934730763454,0.012442659813095608,0.09421063622038181,0.013159544172202222,0.08876707732557014,0.013032567250433289
23,0.09629913685611796,0.013001697963604572,0.08104702945665215,0.012506084358251993,0.08107176354883833,0.012531287419353963,0.09723096076931012,0.013261916776216137,0.09179250232083744,0.01314021146243315
24,0.09931777437237424,0.013145268739292636,0.08408837030254351,0.012515713470515869,0.08411417979004213,0.012628179895981683,0.10025128531823842,0.01337148983002959,0.09481792731610474,0.013253214114131032
25,0.1023364118886305,0.013293917001924777,0.08712971114843486,0.012524546050465648,0.08715659603124591,0.01273334268210157,0.10327160986716673,0.0134885069291805,0.09784335231137203,0.013371479997336322
26,0.10535504940488678,0.013447210173702791,0.0901710519943262,0.012532585886699315,0.09019901227244971,0.01284678136490646,0.10629193441609504,0.013613198195800171,0.10086877730663933,0.013494920459919927
27,0.10837368692114305,0.013604751313902272,0.09321239284021757,0.012539839723355307,0.0932414285136535,0.012968501628076341,0.10931225896502335,0.013745780510249933,0.10389420230190663,0.013623453244467709
28,0.11139232443739933,0.013766178354736893,0.09625373368610891,0.012546317398313715,0.0962838447548573,0.013098509200195464,0.11233258351395166,0.01388645774275777,0.10691962729717393,0.013757002326933896
29,0.11441096195365559,0.013931163337222649,0.09929507453200026,0.012552031981397479,0.09932626099606108,0.013236809803169462,0.11535290806287997,0.01403542098505494,0.10994505229244123,0.013895497755294521
30,0.11742959946991187,0.014099411647042134,0.1023364153778916,0.012556999912573584,0.10236867723726488,0.01338340910064246,0.11837323261180828,0.014192848782012626,0.11297047728770852,0.014038875488200837
31,0.12044823698616813,0.014270661250408788,0.10537775622378297,0.01256124114015426,0.10541109347846866,0.0135383126464142,0.12139355716073659,0.014358907363278543,0.11599590228297582,0.014187077233632744
32,0.12346687450242441,0.014444681929931182,0.10841909706967431,0.012564779258998179,0.10845350971967246,0.013701525832857147,0.1244138817096649,0.014533750874913588,0.11902132727824312,0.014340050287552211
33,0.1264855120186807,0.014621274520477245,0.11146043791556566,0.012567641648711646,0.11149592596087626,0.01387305383933361,0.12743420625859322,0.01471752161102845,0.12204675227351042,0.014497747372556706
34,0.12950414953493697,0.014800270145038558,0.11450177876145702,0.012569859611849806,0.11453834220208005,0.014052901580612853,0.13045453080752153,0.014910350245420267,0.12507217726877773,0.014660126476532611
35,0.13252278705119325,0.014981529450594597,0.11754311960734837,0.012571468512117835,0.11758075844328385,0.01424107365528822,0.13347485535644985,0.015112356063209226,0.128097602264045,0.014827150691308655
36,0.1355414245674495,0.015164941843977008,0.12058446045323971,0.012572507912572134,0.12062317468448763,0.01443757429419424,0.13649517990537816,0.015323647192475217,0.1311230272593123,0.014998788051309336
37,0.13856006208370578,0.015350424727733843,0.12362580129913106,0.012573021713821539,0.12366559092569143,0.014642407308823744,0.13951550445430647,0.015544320835894451,0.1341484522545796,0.01517501137220834
38,0.14157869959996205,0.015537922735993862,0.12666714214502242,0.012573058292228502,0.12670800716689523,0.014855576039744989,0.14253582900323478,0.01577446350237609,0.13717387724984692,0.015355798089581972
39,0.14459733711621833,0.015727406970330753,0.12970848299091378,0.0125726706381103,0.12975042340809903,0.015077083305018765,0.1455561535521631,0.016014151238698895,0.1401993022451142,0.01554113009756258
40,0.14761597463247458,0.015918874235627427,0.13274982383680511,0.012571916493940228,0.1327928396493028,0.01530693134861551,0.1485764781010914,0.01626344986114782,0.1432247272403815,0.01573099358749197
41,0.15063461214873086,0.01611234627594025,0.13579116468269647,0.012570858492548796,0.1358352558905066,0.015545121788832435,0.15159680265001968,0.01652241518715068,0.1462501522356488,0.015925378886574845
42,0.15365324966498714,0.016307869010363327,0.13883250552858784,0.012569564295324926,0.1388776721317104,0.01579165556671063,0.15461712719894802,0.01679109326691476,0.14927557723091608,0.016124280296532213
43,0.15667188718124342,0.016505511768892762,0.1418738463744792,0.01256810673041715,0.1419200883729142,0.01604653289445218,0.15763745174787633,0.017069520615063453,0.1523010022261834,0.016327695932254832
44,0.15969052469749967,0.016705366528290903,0.14491518722037053,0.012566563930934806,0.144962504614118,0.016309753203837287,0.16065777629680464,0.017357724442272886,0.15532642722145068,0.016535627560456602
45,0.16270916221375595,0.016907547147950626,0.1479565280662619,0.012565019473149242,0.14800492085532177,0.016581315094641377,0.16367810084573295,0.01765572288690855,0.158351852216718,0.016748080438328032
46,0.16572779973001223,0.017112188605759568,0.15099786891215322,0.012563562514694999,0.15104733709652557,0.016861216283052233,0.16669842539466126,0.017963525246661935,0.16137727721198528,0.016965063152189628
47,0.1687464372462685,0.01731944623396442,0.15403920975804458,0.01256228793277102,0.15408975333772937,0.017149453550087086,0.16971874994358957,0.018281132210187158,0.1644027022072526,0.017186587456145326
48,0.17176507476252478,0.01752949495503517,0.15708055060393594,0.012561296462341848,0.15713216957893317,0.01744602269000974,0.17273907449251785,0.01860853608873759,0.16742812720251987,0.01741266811073594
49,0.17478371227878103,0.017742528517529367,0.16012189144982727,0.012560694834338812,0.16017458582013697,0.017750918458747697,0.17575939904144616,0.01894572104780249,0.17045355219778718,0.017643322721592542
50,0.1778023497950373,0.017958758731956393,0.16316323229571864,0.012560595913861237,0.16321700206134074,0.018064134522309268,0.17877972359037447,0.019292663338743632,0.17347897719305447,0.017878571578089933
51,0.1808209873112936,0.01817841470664169,0.16620457314161,0.012561118838377633,0.16625941830254454,0.018385663405200675,0.18180004813930278,0.019649331530431947,0.17650440218832178,0.018118437492000032
52,0.18383962482754987,0.01840174208359108,0.16924591398750133,0.01256238915592689,0.16930183454374834,0.018715496438843186,0.1848203726882311,0.02001568674088413,0.17952982718358906,0.018362945636145322
53,0.18685826234380612,0.018629002274354975,0.1722872548333927,0.012564538963319489,0.17234425078495214,0.019053623709990225,0.1878406972371594,0.020391682868899287,0.18255525217885638,0.01861212338305226
54,0.1898768998600624,0.01886047169589266,0.17532859567928405,0.012567707044338683,0.1753866670261559,0.019400034009144477,0.19086102178608771,0.02077726682569557,0.18558067717412366,0.018866000143604716
55,0.19289553737631868,0.01909644100643656,0.17836993652517538,0.012572039007941703,0.1784290832673597,0.01975471477897501,0.19388134633501602,0.021172378766546793,0.18860610216939097,0.019124607205697374
56,0.19591417489257495,0.019337214341356473,0.18141127737106674,0.012577687426460956,0.1814714995085635,0.020117652062734397,0.19690167088394434,0.021576952322419067,0.19163152716465826,0.019387977572889188
57,0.19893281240883123,0.019583108549023873,0.1844526182169581,0.012584811973805215,0.1845139157497673,0.020488830452675827,0.19992199543287265,0.021990914831607436,0.19465695215992557,0.019656145803056774
58,0.20195144992508748,0.019834452426676155,0.18749395906284944,0.012593579563660825,0.18755633199097108,0.020868233038470213,0.20294231998180096,0.022414187571372497,0.19768237715519285,0.01992914784704786
59,0.20497008744134376,0.02009158595628088,0.1905352999087408,0.01260416448769289,0.19059874823217487,0.02125584135562332,0.20596264453072927,0.022846685989577044,0.20070780215046016,0.020207020887334698
60,0.20798872495760004,0.020354859540400033,0.19357664075463213,0.012616748553746485,0.19364116447337867,0.021651635333892867,0.20898296907965758,0.023288319936322684,0.20373322714572745,0.02048980317666748
61,0.21100736247385632,0.02062463323805433,0.1966179816005235,0.012631521224047837,0.19668358071458247,0.022055593245705662,0.2120032936285859,0.023738993895586473,0.20675865214099476,0.02077753387672779
62,0.21402599999011257,0.020901276000587457,0.19965932244641485,0.012648679753405532,0.19972599695578624,0.022467691654574705,0.2150236181775142,0.024198607216857557,0.20978407713626204,0.021070252896781987
63,0.21704463750636885,0.02118516490753027,0.20270066329230618,0.01266842932741171,0.20276841319699004,0.022887905363516283,0.2180439427264425,0.024667054346773784,0.21280950213152935,0.021368000732334674
64,0.22006327502262513,0.021476684402465165,0.20574200413819754,0.012690983200643262,0.20581082943819384,0.023316207363467133,0.22106426727537082,0.025144225060758328,0.21583492712679664,0.02167081830378209
65,0.2230819125388814,0.021776225528890268,0.2087833449840889,0.012716562834863025,0.20885324567939764,0.023752568781701525,0.22408459182429913,0.025630004694656355,0.21886035212206392,0.021978746795065552
66,0.22610055005513768,0.02208418516608372,0.21182468582998024,0.012745398037220985,0.21189566192060144,0.02419695883024836,0.22710491637322744,0.02612427437637163,0.22188577711733123,0.022291827492324865
67,0.22911918757139393,0.022400965264967918,0.2148660266758716,0.012777727098455469,0.2149380781618052,0.02464934475430835,0.23012524092215575,0.026626911257503143,0.22491120211259852,0.022610101622551757
68,0.2321378250876502,0.022726972083973805,0.21790736752176296,0.01281379693109434,0.217980494403009,0.02510969178067106,0.23314556547108406,0.02713778874498174,0.22793662710786583,0.022933610192243298
69,0.2351564626039065,0.02306261542490512,0.2209487083676543,0.012853863207656203,0.2210229106442128,0.025577963066132074,0.23616589002001237,0.027656776732706764,0.23096205210313311,0.023262393826055328
70,0.23817510012016277,0.02340830786880265,0.22399004921354565,0.012898190498851598,0.2240653268854166,0.026054119645910076,0.23918621456894068,0.028183741833182674,0.23398747709840043,0.02359649260545588
71,0.24119373763641902,0.023764464011808498,0.22703139005943698,0.012947052411784189,0.22710774312662038,0.02653812038206401,0.242206539117869,0.028718547609155695,0.2370129020936677,0.023935945907378603
72,0.2442123751526753,0.02413149970103036,0.23007273090532834,0.013000731728151974,0.23015015936782418,0.027029921911910136,0.2452268636667973,0.029261054805250417,0.24003832708893502,0.024280792242876187
73,0.24723101266893158,0.024509831270405742,0.2331140717512197,0.01305952054244848,0.23319257560902798,0.027529478596439203,0.2482471882157256,0.029811121579606456,0.2430637520842023,0.024631069095773783
74,0.25024965018518786,0.0248998747765663,0.23615541259711104,0.013123720400163947,0.23623499185023178,0.02803674246873352,0.2512675127646539,0.03036860373551506,0.24608917707946962,0.024986812761322436
75,0.25326828770144416,0.025302045234188594,0.2391967534430024,0.013193642450063367,0.23927740809143555,0.028551663175873418,0.25428783731358223,0.030933354945353247,0.2491146020747369,0.025348058188958057
76,0.2562869252177004,0.025737392861042253,0.24223809428889376,0.013256417653641361,0.24231982433263935,0.029096314244992084,0.25730816186251054,0.0315116630029797,0.2521400270700042,0.02571402727298814
77,0.25930556273395666,0.026184050980211367,0.2452794351347851,0.013323953223244039,0.24536224057384315,0.029648656875366733,0.26032848641143885,0.03209874908593783,0.2551654520652715,0.026085121791846744
78,0.26232420025021297,0.026642333262455114,0.24832077598067645,0.013401133707519912,0.24840465681504695,0.030208175135534296,0.26334881096036716,0.03269380512714173,0.2581908770605388,0.026461478827706206
79,0.2653428377664692,0.027112565952633404,0.2513621168265678,0.013487254803229239,0.2514470730562507,0.030773996928008546,0.2663691355092955,0.03329608885647268,0.2612163020558061,0.026843228011068896
80,0.26836147528272547,0.027595086380654818,0.25440345767245914,0.013581770408312875,0.2544894892974545,0.03134500706016555,0.2693894600582238,0.03390492274814369,0.2642417270510734,0.027230492597350133
81,0.2713801127989818,0.028090241579096,0.2574447985183505,0.013684283972297404,0.2575319055386583,0.03192100153679653,0.27240978460715204,0.03451969305453159,0.26726715204634066,0.027623390579643158
82,0.274398750315238,0.02859842948305138,0.26048613936424186,0.013794540027234846,0.2605743217798621,0.03250179442186692,0.27543010915608035,0.03513866496970188,0.27029257704160803,0.028022035837666156
83,0.2774173878314943,0.029120210548744495,0.26352748021013317,0.013915864064697598,0.2636167380210659,0.03308721824649266,0.2784504337050087,0.035759385647822904,0.2733180020368753,0.028426539322891405
84,0.2804360253477506,0.029655996509784843,0.26656882105602453,0.014049746826821571,0.26665915426226966,0.033677124482313685,0.281470758253937,0.03638204897728662,0.27634342703214254,0.028838414797219686
85,0.28345466286400683,0.030206207364344758,0.2696101619019159,0.014195298358573555,0.2697015705034735,0.0342713840802646,0.28449108280286534,0.03700686255542075,0.2793688520274099,0.029257714931939342
86,0.28647330038026314,0.030772089244633042,0.27265150274780725,0.014351815037152644,0.27274398674467726,0.03486988807474256,0.28751140735179365,0.03763404873069403,0.28239427702267716,0.029684263830380392
87,0.2894919378965194,0.031357296100359686,0.27569284359369856,0.014518769402782865,0.27578640298588103,0.035472548253172365,0.29053173190072196,0.03826384570984369,0.28541970201794453,0.030117909907338796
88,0.29251057541277564,0.03196148691415692,0.2787341844395899,0.014695289451883595,0.27882881922708486,0.03607965550378852,0.29355205644965027,0.03889650872992549,0.2884451270132118,0.030558526506062365
89,0.29552921292903195,0.03258438540453039,0.2817755252854813,0.014875068240847321,0.28187123546828863,0.03669268201652079,0.2965723809985786,0.0395323112952859,0.29147055200847904,0.03100601256173176
90,0.2985478504452882,0.03322577774038289,0.28481686613137264,0.01505931010690888,0.2849136517094924,0.0373112441743676,0.2995927055475069,0.04017154647945683,0.2944959770037464,0.03146029331143704
91,0.3015664879615445,0.033885510390235976,0.287858206977264,0.015249262513301953,0.2879560679506962,0.03793500970406011,0.3026130300964352,0.04081484024956114,0.29752140199901367,0.03192132105064935
92,0.30458512547780076,0.03456348810614829,0.2908995478231553,0.015446210108991474,0.2909984841919,0.038563697762935785,0.3056333546453635,0.04146468773990546,0.3005468269942809,0.03238907593618793
93,0.307603762994057,0.03525967204233128,0.29394088866904666,0.015651468961782267,0.2940409004331038,0.03919707910361789,0.3086536791942918,0.04212097499985961,0.3035722519895483,0.03286356683568249
94,0.3106224005103133,0.035972440643662895,0.296982229514938,0.015866380964803906,0.2970833166743076,0.03983497631649896,0.31167400374322013,0.04278364908704294,0.30659767698481555,0.033344832223530955
95,0.31364103802656956,0.036701717245842785,0.3000235703608294,0.016092308416371836,0.30012573291551137,0.0404772641500295,0.31469432829214844,0.043451480955711275,0.3096231019800829,0.033832941123352285
96,0.31665967554282587,0.03744799505034634,0.30306491120672074,0.016330628773224668,0.3031681491567152,0.041123869908811485,0.3177146528410767,0.04412350940783035,0.31264852697535017,0.034327994096934954
97,0.3196783130590821,0.0382117886955263,0.3061062520526121,0.0165827295771377,0.30621056539791897,0.04177477392949669,0.320734977390005,0.04479947980962595,0.31567395197061743,0.0348296776211523
98,0.32269695057533837,0.03899363402101422,0.3091475928985034,0.016846135344429157,0.3092529816391228,0.04243001013449032,0.3237553019389333,0.045479173833418554,0.3186993769658848,0.035337243659485304
99,0.3257155880915947,0.03979408795344945,0.31218893374439477,0.01712234990611237,0.31229539788032656,0.04308966666345839,0.3267756264878616,0.046161376800925843,0.32172480196115205,0.03585028830315291
100,0.3287342256078509,0.040613728513533426,0.31523027459028613,0.01741355706345791,0.31533781412153034,0.043753886582641455,0.32979595103678994,0.0468457658530309,0.3247502269564193,0.03636843296469371
101,0.3317528631241072,0.041453154944410785,0.3182716154361775,0.017721870553592995,0.31838023036273416,0.044422336266690045,0.33281627558571825,0.047532482572158544,0.3277756519516867,0.036891324187994665
102,0.3347715006403635,0.042312987961376926,0.32131295628206885,0.018049331926608157,0.32142264660393793,0.04509438730774903,0.33583660013464656,0.048221685580549914,0.33080107694695393,0.03741863350167432
103,0.33779013815661973,0.04319387012291145,0.32435429712796016,0.018403626656026004,0.3244650628451417,0.04577063204678072,0.33885692468357487,0.04891355139173346,0.3338265019422212,0.03795005731582119
104,0.34080877567287604,0.0440964663230381,0.3273956379738515,0.018796614103897998,0.32750747908634553,0.04645013431072984,0.3418772492325032,0.049608275323255006,0.33685192693748855,0.03848531686208587
105,0.3438274131891323,0.045019380257440705,0.3304369788197429,0.019227016429540177,0.3305498953275493,0.04713227055351186,0.3448975737814315,0.05030607247066725,0.3398773519327558,0.03902415817712854
106,0.34684605070538854,0.04596169328468675,0.33347831966563424,0.019693710696639864,0.33359231156875313,0.04781726252724299,0.3479178983303598,0.05100717874277779,0.3429027769280232,0.039566352129420564
107,0.34986468822164485,0.04692060874956495,0.3365196605115256,0.02019571963575111,0.3366347278099569,0.04850534104511002,0.3509382228792881,0.0517118519581573,0.34592820192329043,0.04011169448940092
108,0.3528833257379011,0.04789640520867601,0.33956100135741696,0.02073220265861934,0.3396771440511607,0.04919674692604321,0.3539585474282164,0.05242037300290637,0.3489536269185577,0.040660886485182804
109,0.3559019632541574,0.04888928401486836,0.34260234220330826,0.021287421073020524,0.3427195602923645,0.04989173199384191,0.35697887197714473,0.053133047049681394,0.35197905191382506,0.04121366710607409
110,0.35892060077041366,0.04989936971520551,0.3456436830491996,0.02185963303385408,0.34576197653356827,0.05059056013075262,0.35999919652607304,0.05385020483798029,0.3550044769090923,0.041769742271805514
111,0.3619392382866699,0.05092671052527857,0.348685023895091,0.022451742282799354,0.34880439277477204,0.05129350838549972,0.36301952107500135,0.054572204015686646,0.35802990190435957,0.04232885638149887
112,0.3649578758029262,0.05197127887986435,0.35172636474098234,0.023066494280894585,0.35184680901597587,0.052000868135768895,0.36603984562392966,0.05529943054187399,0.36105532689962694,0.04289079216475442
113,0.36797651331918246,0.053032972059928934,0.3547677055868737,0.02370647731707993,0.35488922525717964,0.05271294630514277,0.36906017017285797,0.0560318904915373,0.3640807518948942,0.04345537058209898
114,0.37099515083543877,0.05411251441457684,0.35780904643276507,0.02437412374705803,0.35793164149838347,0.05343006663448949,0.3720804947217863,0.05676832411442642,0.36710617689016156,0.044022450774795115
115,0.374013788351695,0.05520993706314366,0.36085038727865637,0.02507171136247243,0.36097405773958724,0.05415257100780368,0.3751008192707146,0.05750883476811452,0.3701316018854288,0.04459134865252142
116,0.37703242586795127,0.05632511338716677,0.36389172812454773,0.025801364890403362,0.364016473980791,0.054881870078703654,0.3781211438196429,0.058253533764345285,0.3731570268806961,0.04516111160813739
117,0.3800510633842076,0.05745785844453829,0.3669330689704391,0.026565057623181555,0.36705889022199484,0.0556186153575364,0.3811414683685712,0.059002541235991274,0.37618245187596344,0.04573145802313803
118,0.3830697009004638,0.05860793040242199,0.36997440981633045,0.027366622976392672,0.3701013064631986,0.056362939495792436,0.3841617929174995,0.059755987054432455,0.3792078768712307,0.04630212687224667
119,0.3860883384167201,0.05977408199086738,0.3730157506622218,0.028208719953499092,0.37314372270440244,0.05711247695199367,0.38718211746642783,0.06051401179735621,0.38223330186649795,0.046872877355915894
120,0.3891069759329764,0.06095489349783608,0.3760570915081131,0.02909226883714095,0.3761861389456062,0.05786696178840906,0.39020244201535614,0.06127676776697776,0.3852587268617653,0.047443488574950114
121,0.39212561344923264,0.06215036435248815,0.3790984323540045,0.030018092995272607,0.37922855518681,0.0586261639869293,0.39322276656428445,0.06204442005868216,0.3882841518570326,0.04801375924725003
122,0.39514425096548894,0.06336041303772198,0.38213977319989584,0.03098691959126814,0.3822709714280138,0.05938986703215788,0.39624309111321276,0.0628171476800865,0.39130957685229995,0.04858350746667915
123,0.3981628884817452,0.06458590778604797,0.3851811140457872,0.03199938044589719,0.3853133876692176,0.060157867925581504,0.3992634156621411,0.06359413156923356,0.3943350018475672,0.04915257050405194
124,0.40118152599800144,0.06582730331394789,0.38822245489167856,0.033056013051170965,0.38835580391042135,0.06092997725024339,0.4022837402110694,0.0643753909235057,0.39736042684283446,0.049720467521163055
125,0.40420016351425775,0.06708242072472886,0.3912637957375699,0.03415726173605965,0.3913982201516252,0.06170601928592027,0.4053040647599977,0.06516095512172514,0.4003858518381018,0.05028653458105357
126,0.407218801030514,0.06835054761103555,0.3943051365834612,0.03530347898407938,0.39444063639282895,0.06248583217480262,0.408324389308926,0.06595089210145245,0.4034112768333691,0.05085103261149088
127,0.4102374385467703,0.0696321535668124,0.3973464774293526,0.03649360657568846,0.3974830526340328,0.06326926813767816,0.4113447138578543,0.06674600612829498,0.40643670182863634,0.05141436281078226
128,0.41325607606302656,0.07092762248281034,0.40038781827524395,0.03772601478258522,0.40052546887523655,0.0640561937406193,0.4143650384067826,0.06754619386660292,0.4094621268239037,0.051976695158823735
129,0.4162747135792828,0.07223725797109248,0.4034291591211353,0.03900140950141439,0.4035678851164403,0.06484773922145255,0.41738536295571094,0.06835137155981025,0.41248755181917096,0.052538212635826996
130,0.4192933510955391,0.07356128884479185,0.40647049996702667,0.04032036455099614,0.40661030135764414,0.06564377034993701,0.42040568750463925,0.06916211346991905,0.4155129768144382,0.053099111946809996
131,0.42231198861179536,0.07489987465311973,0.40951184081291797,0.04168332532496778,0.4096527175988479,0.0664439412374765,0.42342601205356756,0.06997887551376168,0.4185384018097056,0.05365960428478806
132,0.42533062612805167,0.07625272773930367,0.41255318165880933,0.043090612574743704,0.41269513384005174,0.06724794187315902,0.42644633660249587,0.07080183082651004,0.42156382680497284,0.05421991613266458
133,0.4283492636443079,0.07761937354726574,0.4155945225047007,0.044542426322792185,0.4157375500812555,0.06805570375111059,0.4294666611514242,0.07163118869799313,0.4245892518002402,0.054780290103822855
134,0.43136790116056417,0.07899997540915533,0.41863586335059205,0.046038849906230646,0.4187799663224593,0.0688673906565609,0.4324869857003525,0.07246719590056358,0.42761467679550746,0.055340985821417665
135,0.4343865386768205,0.08039463658728553,0.4216772041964834,0.04757985415073789,0.4218223825636631,0.06968290596136666,0.4355073102492808,0.07331013807251445,0.4306401017907747,0.055902280836367266
136,0.43740517619307673,0.081803406537777,0.4247185450423748,0.04916463531305935,0.4248647988048669,0.07050219611776865,0.4385276347982091,0.07416034115704827,0.4336655267860421,0.056464471584045994
137,0.44042381370933303,0.0832262872232669,0.4277598858882661,0.050790364055715784,0.42790721504607065,0.07132525097745299,0.4415479593471374,0.07501817289679719,0.43669095178130934,0.05702787437967667
138,0.4434424512255893,0.08466289774932846,0.43080122673415744,0.05245733018085801,0.4309496312872745,0.07215152071262068,0.44456828389606573,0.07588404438389403,0.4397163767765766,0.057592826452423564
139,0.44646108874184554,0.08611307932261635,0.4338425675800488,0.054165681544774136,0.43399204752847825,0.07298092854977074,0.44758860844499404,0.07675739835313149,0.44274180177184397,0.05815942729834142
140,0.44947972625810184,0.08757665909989987,0.43688390842594016,0.05591543046675184,0.4370344637696821,0.07381374936389266,0.45060893299392235,0.07763787196630619,0.4457672267671112,0.058727784753049024
141,0.4524983637743581,0.08905343763067376,0.4399252492718315,0.05770646024665907,0.44007688001088585,0.07465029162445805,0.45362925754285066,0.07852530645174605,0.4487926517623786,0.059298213478484
142,0.45551700129061434,0.09054319526343217,0.4429665901177228,0.05953853179124056,0.4431192962520896,0.07549089842336287,0.45664958209177897,0.07941957255877781,0.45181807675764585,0.05987104716812997
143,0.45853563880687065,0.09204569859907116,0.4460079309636142,0.061411290349133306,0.44616171249329345,0.07633594856027788,0.4596699066407073,0.08032057075931788,0.4548435017529131,0.06044663957291303
144,0.4615542763231269,0.09356070699141919,0.44904927180950555,0.06332427235459832,0.4492041287344972,0.0771858576854054,0.4626902311896356,0.08122823149741984,0.45786892674818047,0.061025365563213835
145,0.4645729138393832,0.09508758655110766,0.4520906126553969,0.06527691237997023,0.45224654497570105,0.07804107949964437,0.4657105557385639,0.08214251548677695,0.4608943517434477,0.06160762222699519
146,0.46759155135563946,0.09662609734415788,0.45513195350128827,0.06726855019682432,0.4552889612169048,0.07890210701216231,0.4687308802874922,0.08306341405617929,0.463919776738715,0.06219383000404501
147,0.4706101888718957,0.0981761000770298,0.4581732943471796,0.06929843794586066,0.4583313774581086,0.07976947385537458,0.4717512048364205,0.08399094954292664,0.46694520173398235,0.06278443385633489
148,0.473628826388152,0.0997374682105587,0.46121463519307093,0.07136574741550553,0.4613737936993124,0.08064375565733117,0.47477152938534883,0.08492517573419754,0.4699706267292496,0.0633799044744943
