name,p/b = 1,p/b = 1,p/b = 2/3,p/b = 2/3,p/b = 1/3,p/b = 1/3,p/b = 1/6,p/b = 1/6,p/b = 1/12,p/b = 1/12
35,1.0413890025555557,0.3872029386182382,1.0364722656767678,0.4755663597194063,1.0541520144545455,0.4814982763317919,1.0559323199595958,0.37289541957131483,1.0560442439595958,0.2594268435407643
36,1.070598159,0.39821767019973714,1.0657057261818184,0.48434175259431034,1.0833309661818185,0.485059673799087,1.085129761272727,0.37496796858312686,1.0854960722727272,0.2613735182902688
37,1.0998073154444445,0.40889028086403784,1.0949391866868687,0.4926104918601851,1.1125099179090912,0.4883037963520416,1.1143272025858584,0.37686865641650763,1.1149479005858585,0.2630985797180395
38,1.1290164718888889,0.4192198718642801,1.1241726471919193,0.5003932586178237,1.1416888696363638,0.49126062750696886,1.14352464389899,0.3786143960922357,1.1443997288989898,0.2646086698171716
39,1.1582256283333334,0.42920718880355074,1.15340610769697,0.5077121129308093,1.1708678213636365,0.4939582479655359,1.1727220852121212,0.3802214083719444,1.173851557212121,0.2659123770831244
40,1.1874347847777778,0.4388544599798098,1.1826395682020203,0.5145901587314241,1.2000467730909092,0.4964228283673998,1.2019195265252525,0.3817051347180728,1.2033033855252524,0.2670200303648888
41,1.2166439412222223,0.44816523799854524,1.211873028707071,0.5210512250031547,1.229225724818182,0.49867864688035857,1.2311169678383838,0.38308015230712755,1.2327552138383837,0.267943472562869
42,1.2458530976666666,0.45714424553663785,1.2411064892121213,0.5271195647164468,1.2584046765454548,0.5007481278897986,1.260314409151515,0.3843600934011253,1.262207042151515,0.26869581958555994
43,1.2750622541111112,0.46579722607038593,1.270339949717172,0.532819572836822,1.2875836282727275,0.5026518982642295,1.2895118504646463,0.3855575711684628,1.2916588704646463,0.2692912096474966
44,1.3042714105555555,0.4741308003100879,1.2995734102222223,0.5381755245669143,1.3167625800000002,0.5044088578886972,1.3187092917777776,0.38668411383189777,1.3211106987777776,0.2697445476612974
45,1.333480567,0.4821523290130427,1.3288068707272729,0.5432113348264378,1.345941531727273,0.5060362613728498,1.347906733090909,0.3877501088077008,1.350562527090909,0.2700712491470515
46,1.3626897234444444,0.4898697827762794,1.3580403312323235,0.5479503398165485,1.3751204834545456,0.5075498080554086,1.3771041744040402,0.3887647582864939,1.3800143554040403,0.2702869877526059
47,1.391898879888889,0.49729161933979243,1.3872737917373739,0.5524151013575113,1.4042994351818183,0.5089637376418258,1.4063016157171715,0.3897360474926452,1.4094661837171716,0.2704074501487663
48,1.4211080363333335,0.5044266688604996,1.4165072522424245,0.5566272345310327,1.4334783869090912,0.5102909290268538,1.4354990570303028,0.39067072664554003,1.438918012030303,0.2704481017337524
49,1.4503171927777778,0.5112840275466215,1.4457407127474748,0.5606072590010795,1.462657338636364,0.5115430000687814,1.4646964983434343,0.3915743074324402,1.4683698403434342,0.2704239662516152
50,1.4795263492222224,0.5178729599716091,1.4749741732525254,0.5643744742294435,1.4918362903636366,0.512730406297078,1.4938939396565656,0.39245107458905143,1.4978216686565655,0.2703494220997469
51,1.5087355056666667,0.5242028103162247,1.5042076337575758,0.5679468586447625,1.5210152420909093,0.5138625367501427,1.5230913809696969,0.3933041129703393,1.5272734969696968,0.2702380177709723
52,1.5379446621111112,0.5302829227168315,1.5334410942626264,0.571340992666181,1.550194193818182,0.5149478053549155,1.5522888222828282,0.39413535028051383,1.5567253252828281,0.27010230854605705
53,1.5671538185555556,0.5361225708273927,1.562674554767677,0.5745720053252464,1.5793731455454547,0.5159937364750115,1.5814862635959595,0.3949456154175591,1.5861771535959595,0.26995371622288944
54,1.5963629750000001,0.5417308966321617,1.5919080152727274,0.5776535440721204,1.6085520972727274,0.5170070434691174,1.6106837049090907,0.3957347121740512,1.6156289819090908,0.26980241333897176
55,1.6255721314444445,0.5471168584754719,1.621141475777778,0.5805977671946284,1.6377310490000003,0.5179936993163305,1.639881146222222,0.39650150782242166,1.645080810222222,0.26965723301416583
56,1.654781287888889,0.5522891882045181,1.6503749362828284,0.5834153581210997,1.666910000727273,0.5189589985801175,1.6690785875353533,0.39724403589926,1.6745326385353534,0.26952560521109953
57,1.6839904443333333,0.5572563572504613,1.679608396787879,0.5861155607204382,1.6960889524545457,0.5199076101975549,1.6982760288484846,0.39795961228964305,1.7039844668484847,0.2694135198810008
58,1.7131996007777779,0.5620265514026531,1.7088418572929296,0.5887062345552788,1.7252679041818184,0.5208436207955734,1.727473470161616,0.39864496349885614,1.733436295161616,0.2693255171330278
59,1.7424087572222222,0.5666076539602221,1.73807531779798,0.5911939288865572,1.754446855909091,0.5217705684507852,1.7566709114747474,0.39929636578532735,1.7628881234747473,0.26926470423567034
60,1.7716179136666668,0.5710072368747442,1.7673087783030306,0.593583974070274,1.7836258076363638,0.5226914670246262,1.7858683527878787,0.3999097936150021,1.7923399517878786,0.26923279892901786
61,1.800827070111111,0.5752325594271404,1.796542238808081,0.5958805888296523,1.8128047593636367,0.5236088214203688,1.81506579410101,0.4004810756837365,1.82179178010101,0.26923019819724725
62,1.8300362265555556,0.5792905739114468,1.8257756993131316,0.5980870017283956,1.8419837110909094,0.5245246343237292,1.8442632354141413,0.40100605654079036,1.8512436084141413,0.26925607132092066
63,1.859245383,0.5831879377275025,1.855009159818182,0.6002055850131439,1.871162662818182,0.5254404052036349,1.8734606767272726,0.40148076163276836,1.8806954367272726,0.26930847569906524
64,1.8884545394444445,0.5869310312141146,1.8842426203232325,0.6022379988357076,1.9003416145454548,0.5263571225647663,1.9026581180404039,0.4019015633739901,1.9101472650404039,0.26938449360153705
65,1.917663695888889,0.5905259804836945,1.9134760808282831,0.6041853437081254,1.9295205662727275,0.5272752506585745,1.9318555593535351,0.4022653456354089,1.9395990933535352,0.26948038768230037
66,1.9468728523333334,0.5939786844487654,1.9427095413333335,0.606048318886005,1.9586995180000002,0.5281947120741731,1.9610530006666664,0.40256966383083853,1.9690509216666665,0.2695917727548773
67,1.976082008777778,0.5972948451603083,1.9719430018383841,0.6078273842180574,1.987878469727273,0.5291148678459696,1.9902504419797977,0.40281289756547317,1.9985027499797978,0.26971380100147263
68,2.0052911652222223,0.6004800005072572,2.0011764623434343,0.6095229228422703,2.017057421454546,0.5300344969293824,2.019447883292929,0.4029943925982931,2.0279545782929294,0.2698413574576195
69,2.0345003216666666,0.6035395582559899,2.030409922848485,0.6111354019514337,2.0462363731818183,0.5309517771113796,2.0486453246060603,0.4031145886561394,2.0574064066060607,0.2699692622846419
70,2.0637094781111114,0.6064788303380597,2.0596433833535355,0.6126655286934576,2.0754153249090908,0.5318642696372506,2.0778427659191916,0.4031751294238207,2.086858234919192,0.2700924760127027
71,2.0929186345555557,0.609303066223928,2.088876843858586,0.614114398114035,2.1045942766363637,0.532768910050378,2.107040207232323,0.40317895082090194,2.1163100632323233,0.2702063036072875
72,2.122127791,0.6120174841498526,2.1181103043636367,0.6154836298919842,2.1337732283636366,0.5336620079563824,2.136237648545454,0.4031303434623872,2.1457618915454546,0.2703065928826281
73,2.1513369474444444,0.614627298894607,2.1473437648686873,0.616775490459808,2.162952180090909,0.5345392586382179,2.1654350898585855,0.40303498498672496,2.175213719858586,0.270389922455934
74,2.180546103888889,0.617137744732107,2.1765772253737374,0.617992996944583,2.192131131818182,0.5353957696638796,2.1946325311717167,0.40289993772106786,2.2046655481717172,0.2704537741064287
75,2.2097552603333335,0.6195540921154882,2.205810685878788,0.6191399992067407,2.2213100835454545,0.5362261058430524,2.2238299724848485,0.4027336069402758,2.2341173764848485,0.2704966840738274
76,2.238964416777778,0.6218816565776978,2.2350441463838386,0.6202212360966576,2.2504890352727274,0.5370243561043192,2.2530274137979798,0.4025456547621633,2.26356920479798,0.27051836750124764
77,2.268173573222222,0.6241257982630223,2.2642776068888892,0.6212423618915847,2.2796679870000003,0.5377842260795777,2.282224855111111,0.40234686450844764,2.293021033111111,0.27051980989771024
78,2.297382729666667,0.6262919104334659,2.29351106739394,0.6222099387176693,2.3088469387272728,0.5384991603968498,2.3114222964242424,0.40214895014663515,2.3224728614242425,0.2705033191659816
79,2.3265918861111112,0.6283853952234512,2.32274452789899,0.6231313906045944,2.3380258904545457,0.5391624988982141,2.3406197377373736,0.40196430521516124,2.351924689737374,0.27047253141178373
80,2.3558010425555556,0.6304116248455366,2.3519779884040406,0.6240149146623964,2.367204842181818,0.5397676712143926,2.369817179050505,0.4018056854199242,2.381376518050505,0.27043236342089183
81,2.3850101990000003,0.6323758863796053,2.381211448909091,0.6248693447129213,2.396383793909091,0.5403084343422205,2.399014620363636,0.40168581887708743,2.4108283463636364,0.2703889043607238
82,2.4142193554444447,0.6342833082071317,2.410444909414142,0.6257039625504315,2.4255627456363635,0.5407791580866307,2.4282120616767675,0.40161693776333596,2.4402801746767677,0.27034923893384283
83,2.443428511888889,0.6361387660818717,2.439678369919192,0.6265282518486325,2.4547416973636365,0.5411751634436871,2.457409502989899,0.40161022492141474,2.469732002989899,0.2703211938808916
84,2.4726376683333333,0.6379467667574822,2.4689118304242426,0.6273515895736155,2.4839206490909094,0.5414931192159623,2.48660694430303,0.4016751687544047,2.4991838313030303,0.27031299940075176
85,2.501846824777778,0.6397113070223713,2.498145290929293,0.6281828696048204,2.513099600818182,0.5417315023667314,2.5158043856161614,0.4018188195298809,2.5286356596161617,0.27033285672606594
86,2.5310559812222224,0.6414357059212414,2.5273787514343438,0.6290300531085116,2.5422785525454548,0.5418911278345245,2.5450018269292927,0.40204494000034574,2.558087487929293,0.2703884027637743
87,2.5602651376666667,0.643122407872328,2.5566122119393944,0.6298996400505575,2.5714575042727272,0.5419757537443491,2.574199268242424,0.4023530430331341,2.5875393162424243,0.27048606237828865
88,2.589474294111111,0.6447727543189901,2.5858456724444445,0.6307960560783328,2.600636456,0.5419927681670391,2.6033967095555552,0.4027373087298815,2.6169911445555556,0.2706302785681879
89,2.618683450555556,0.646386721483385,2.615079132949495,0.6317209488428753,2.6298154077272726,0.541953963793199,2.6325941508686865,0.40318537330109755,2.646442972868687,0.2708226104549303
90,2.647892607,0.6479626217198319,2.6443125934545457,0.6326723876764381,2.6589943594545455,0.541876407103027,2.661791592181818,0.4036769817485848,2.675894801181818,0.27106068867491834
91,2.6771017634444445,0.649496765894619,2.6735460539595963,0.6336439603814374,2.6881733111818185,0.5417834088285208,2.690989033494949,0.4041824961947451,2.7053466294949495,0.27133701743506505
92,2.706310919888889,0.6509830841485194,2.702779514464647,0.6346237607304608,2.717352262909091,0.5417056027193599,2.7201864748080804,0.4046612514837639,2.734798457808081,0.2716376121623882
93,2.7355200763333336,0.6524127023279611,2.732012974969697,0.6355932601188365,2.746531214636364,0.5416821398391091,2.7493839161212117,0.4050597494663454,2.764250286121212,0.2719404613497228
94,2.764729232777778,0.6537734712999171,2.7612464354747477,0.6365260566538783,2.7757101663636363,0.5417620058323853,2.778581357434343,0.40530968316646604,2.7937021144343435,0.27221380086883595
95,2.7939383892222223,0.6550494462953039,2.7904798959797983,0.6373864948070954,2.8048891180909092,0.5420054688204858,2.8077787987474743,0.40532578181440726,2.8231539427474748,0.2724141886928906
96,2.823147545666667,0.6562203133549687,2.819713356484849,0.6381281485991392,2.834068069818182,0.5424856657957321,2.8369762400606056,0.40500346751694377,2.852605771060606,0.2724843676414219
97,2.8523567021111114,0.6572607598819433,2.8489468169898995,0.6386921611277887,2.8632470215454546,0.5432903356017255,2.8661736813737373,0.40421631412214215,2.8820575993737374,0.27235090342948376
98,2.8815658585555557,0.6581397862328958,2.8781802774949496,0.6390054330939273,2.8924259732727275,0.5445237067999532,2.8953711226868686,0.40281329862261867,2.9115094276868687,0.2719215849758749
99,2.910775015,0.6588199552114679,2.9074137380000002,0.6389786528213599,2.921604925,0.5463085489403047,2.924568564,0.4006158352270809,2.940961256,0.27108257359214577
